string2 0,string 1
tutorial_exp_TriviaSagisakaHiroko_02_001,
tutorial_exp_TriviaKuremiKoudai_01_001,
tutorial_exp_TriviaShirokiAsuna_01_001,
tutorial_exp_TriviaShirokiAsuna_02_001,
tutorial_exp_TriviaKuroiSyouta_01_001,
tutorial_exp_TriviaKuroiSyouta_02_001,
tutorial_exp_TriviaMonicaSimmons_01_001,
tutorial_exp_TriviaMonicaSimmons_02_001,
tutorial_exp_TriviakugaToya_01_001,
tutorial_exp_TriviakugaToya_02_001,
tutorial_exp_TriviaDrYuki_01_001,
tutorial_exp_TriviaDigimon_01_001,
tutorial_exp_TriviaAegiomon_01_001,
tutorial_exp_TriviaAegiochusmon_01_001,
tutorial_exp_TriviaJupitermon_01_001,
tutorial_exp_TriviaMinervamon_01_001,
tutorial_exp_TriviaCoronamon_01_001,
tutorial_exp_TriviaApollomon_01_001,
tutorial_exp_TriviaLunamon_01_001,
tutorial_exp_TriviaDianamon_01_001,
tutorial_exp_TriviaMerukimon_01_001,
tutorial_exp_TriviaVulcanusmon_01_001,
tutorial_exp_TriviaJunomon_01_001,
tutorial_exp_TriviaBacchusmon_01_001,
tutorial_exp_TriviaVenusmon_01_001,
tutorial_exp_TriviaNeptunemon_01_001,
tutorial_exp_TriviaCeresmon_01_001,
tutorial_exp_TriviaTitan_01_001,
tutorial_exp_TriviatTtamon_01_001,
tutorial_exp_TriviaPlutomon_01_001,
tutorial_exp_TriviaCentralTown_01_001,
tutorial_exp_TriviaCentralTown_02_001,
tutorial_exp_TriviaCentralTown_03_001,
tutorial_exp_TriviaFactoryalTown_01_001,
tutorial_exp_TriviaGuardianPalace_01_001,
tutorial_exp_TriviaGuardianPalace_02_001,
tutorial_exp_TriviaAbyssBeach_01_001,
tutorial_exp_TriviaGearForest_01_001,
tutorial_exp_TriviaDarkField_01_001,
tutorial_exp_TriviaHeatCosmic_01_001,
tutorial_exp_TriviCchillCosmic_01_001,
tutorial_exp_TriviaAkashicRagnarok_01_001,
tutorial_exp_TriviaCherrymon_01_001,
tutorial_exp_Trivia2020_01_001,
tutorial_exp_Trivia2028_01_001,
tutorial_exp_Trivia2028_02_001,
tutorial_exp_Trivia2028_03_001,
tutorial_exp_WorldView_001_001,"Это загадочные явления, которым нет научного объяснения.
К ним относят небольшие взрывы и ударные волны неизвестного
происхождения, странные формы жизни, локальные землетрясения
и необычные погодные явления.
Исследования АДАМАС показали, что рост числа аномалий совпадает
с усилением социальной нестабильности. За последние годы они
участились особенно быстро. Подобное уже случалось в истории
и каждый раз приводило к хаосу, эпидемиям, катастрофам или войнам."
tutorial_exp_WorldView_002_001,"АДАМАС — тайная организация, которая борется с загадочными
явлениями, известными как аномалии. Её агенты выполняют миссии
по всему миру, собирая и анализируя данные. Организация защищает
людей от угроз, с которыми не справляются обычные власти.
Помимо штаб-квартиры, у АДАМАС есть отделения в разных регионах.
Однако по воле основателя её деятельность держится в секрете,
поэтому истинная природа организации мало кому известна."
tutorial_exp_WorldView_003_001,"Дигимоны — загадочные существа, тесно связанные с местами,
где наблюдаются аномалии. АДАМАС исследует их много лет,
но знает о них по-прежнему мало. До недавнего времени их считали
лишь «фантомами». После резкого роста числа встреч организация
усилила исследования и выяснила, что дигимоны — электронные
формы жизни, сочетающие свойства органической материи и сигналов.
Предполагается, что именно они служат источником аномалий."
tutorial_exp_WorldView_004_001,"Это особое устройство разработано АДАМАС и содержит уникальную
«программу призыва», использующую электронные данные дигимонов.
Дигивайсы выдают агентам. Они преобразуют соответствующую генам
часть дигимона в двоичные электронные данные. Хотя дигимоны
являются органическими формами жизни, при определённых условиях
эти данные позволяют их «копировать»."
tutorial_exp_WorldView_004_002,"Эту теорию создал доктор Юки, основатель АДАМАС. Он называл
фазово-электронные формы жизни «полуэлектронными телами».
Научное сообщество почти не обратило внимания на его идеи,
но сотрудники организации продолжили исследования, и в итоге
был создан Дигивайс."
tutorial_exp_WorldView_005_001,"Доктор Юки, один из основателей организации, создал множество
полезных для общества изобретений. Однако из-за скрытного
характера о нём мало кто знает. Он редко появлялся на публике,
передал права на свои разработки государству и корпорациям,
а вырученные средства направил на создание АДАМАС. Его цель —
защищать общество от аномалий — живёт в нынешних сотрудниках."
tutorial_exp_WorldView_005_002,"Вероятно, секретность нужна АДАМАС, чтобы результаты анализа
аномалий не попали в чужие руки. Организация скрывает свою
деятельность и защищает исследования от злоупотреблений,
в том числе со стороны военно-промышленного комплекса."
tutorial_exp_Attribute_01_001,"Каждый дигимон имеет сродство со стихиями:

{is28}{image(ui_icon_skill_001)} Огонь, {is28}{image(ui_icon_skill_002)} Лёд, {is28}{image(ui_icon_skill_003)} Растение, {is28}{image(ui_icon_skill_004)} Вода, {is28}{image(ui_icon_skill_005)} Электричество,
{is28}{image(ui_icon_skill_006)} Сталь, {is28}{image(ui_icon_skill_007)} Ветер, {Is28}{image(ui_icon_skill_008)} Земля, {is28}{image(ui_icon_skill_009)} Свет, {is28}{image(ui_icon_skill_010)} Тьма и
{is28}{image(ui_icon_skill_000)} Нейтральный.

Сродство определяет сопротивление стихии:
{fc11◎}:{fc9 урон ×2}
{fc11○}:{fc9 урон ×1,5}
－: без изменений
{fc2△}:{fc9 урон ×0,5}
{fc2×}:{fc9 урона нет}"
tutorial_exp_Attribute_01_002,"Атаки тоже могут иметь стихию.

 - Атака: обычный удар без стихии.
 - Навык: способность, которая может иметь стихию.

{fc9При попадании в стихийную слабость урон повышается,
а при попадании в сопротивление — снижается.}

Совместимость видна по проценту урона при выборе цели."
tutorial_exp_Factor_01_001,"У каждого дигимона есть черты, зависящие от его вида
и особенностей. Некоторые особые навыки эффективны против
определённых черт и наносят {fc9урон ×1,5}.

{fc9Черты вражеских дигимонов можно проверить через
{l2} Анализ во время боя.}"
tutorial_exp_EvolutionTechnique_01_001,"{fc9Талант используется для обозначения лимита уровня Дигимона и
сохраняется даже после деволюции.} Повторение процесса
эволюции и деволюции — ключ к созданию ещё более
сильных Дигимонов."
tutorial_exp_EvolutionTechnique_02_001,"К накопленным характеристикам при эволюции или деволюции
добавляется 1% характеристик предыдущей формы.
{fc9Чем выше связь дигимона, тем больше раз можно переносить
накопленные характеристики.}

Повышайте связь дигимона и используйте эволюцию и деволюцию,
чтобы сделать его ещё сильнее."
tutorial_exp_ActionOrder_01_001,"Порядок ходов в бою определяется СКР каждого дигимона
и пересчитывается при любом изменении СКР.

{fc9Меняйте СКР союзников и врагов навыками и предметами,
чтобы управлять порядком ходов. Это важная боевая тактика.}"
tutorial_exp_WeakPointAttack_01_001,"{fc9При выгодной совместимости атака поражает слабое место врага.
Совместимость определяется атрибутами, стихиями и чертами.}

На неё также влияют личные навыки и другие эффекты.

Ищите подсказки в характеристиках дигимонов и используйте
режим анализа, чтобы находить слабые места."
tutorial_exp_SpecialSkills_01_001,"Особые навыки уникальны для каждого дигимона. Они наносят
большой урон или вызывают особые эффекты.

Некоторые особые навыки позволяют сменить режим.

Знание этих навыков помогает раскрыть боевой потенциал дигимона."
tutorial_exp_FusionSkills_01_001,"Это мощные навыки, которые используют определённые пары Дигимонов.
{fc9Навыки джогресс-эволюции появляются в меню навыков подходящих
Дигимонов во время боя.}

Они становятся доступны только после выполнения условий:
 - Оба Дигимона, способные к джогресс-эволюции, находятся в боевой
   группе или запасе.
 - Участники достигли нужных уровней и характеристик.

При выполнении этих условий выберите навык в бою, чтобы активировать
совместную атаку."
tutorial_exp_SurpriseAttack_01_001,"{fc9Если враг первым заметит вас и начнёт столкновение,
бой начнётся с его упреждающего удара.}

Если встречи не избежать, постарайтесь атаковать первым
с помощью {r2} Дигиатаки."
tutorial_exp_BattleCommand_01_001,"Нажмите {decision}, чтобы во время хода дигимона выполнить
обычную атаку без стихии.

{fc9Кнопка {sub1} позволяет сменить цель и атаковать союзника.}
Эта необычная тактика иногда помогает снять аномалию состояния."
tutorial_exp_BattleCommand_02_001,"Боевая команда. Нажмите {right} во время хода дигимона,
чтобы применить особый или дополнительный навык.
Навыки расходуют ОС (очки навыков).

Учитывайте стихию навыка
и выбирайте подходящий момент."
tutorial_exp_BattleCommand_03_001,"Боевая команда. Нажмите {left} во время хода дигимона,
чтобы поддержать его предметом.

{fc9Использование предмета не расходует ход дигимона:
после этого он всё равно сможет выполнить другую команду.}

Всегда держите предметы наготове, чтобы дигимон-партнёр
мог сражаться в полную силу."
tutorial_exp_BattleCommand_04_001,"Нажмите {down}, чтобы во время хода сменить текущего дигимона
на участника резерва.
{fc9Менять участников в течение хода можно сколько угодно раз.}

Некоторые дигимоны преобразуются с помощью особой команды
«Смена». Грамотное её применение может решить исход боя."
tutorial_exp_BattleCommand_05_001,"{fc9Во время выбора команды нажмите {sub2}, чтобы посмотреть
сведения о дигимоне-партнёре.}

Изучайте характеристики партнёра, чтобы понимать его
совместимость с врагом."
tutorial_exp_SkillDisc_01_001,"Эти предметы позволяют менять
дополнительные навыки
союзных дигимонов.

{fc9Чтобы изменить дополнительные навыки,
откройте на Дигивайсе:
Дигимоны > Настройка.}
Примечание: подробнее см. в обучении:
Бои > Дополнительные навыки.

Диски навыков можно найти в сундуках
или купить в магазине."
tutorial_exp_Items_01_001,"Предметы агента делятся на следующие категории.

Восстановление: восстанавливают дигимона-партнёра.
Усиление: повышают его характеристики.
Особые: дорого продаются или используются при особых условиях.
Снаряжение: экипируется на дигимона-партнёра.
Материалы: используются в мастерской.
Ферма: используются на Дигиферме.
Ценности: важны для выполнения миссий."
tutorial_exp_BuffDebuff_01_001,"Это изменения характеристик, действующие на дигимонов в бою.

Усиления дают положительный эффект, а ослабления — отрицательный.
{fc9Одновременно могут действовать несколько эффектов.}

Рядом с изменёнными характеристиками отображаются значки."
tutorial_exp_AbnormalStatus_01_001,"Аномалии состояния действуют на дигимонов в бою.

{fc9Одновременно на дигимона может действовать только одна аномалия,
но более сильная способна заменить уже наложенную.}
Её значок отображается рядом с характеристиками.

{fc9Подробнее см. «Типы и эффекты аномалий состояния».}"
tutorial_exp_AbnormalStatus_02_001,"Это особое изменение состояния в бою.

{fc9Инверсия меняет местами преимущества и слабости дигимона
по атрибутам и стихиям до конца боя.}

Повторное наложение инверсии возвращает совместимость в норму."
tutorial_exp_AbnormalStatus_03_001,"Это особое изменение состояния в бою.

{fc9Травма не позволяет дигимону восстанавливать ОЗ
и проходит через заданное число ходов.}

Её также можно вылечить предметом или навыком."
tutorial_exp_AbnormalStatus_04_001,"Это особое изменение состояния в бою.

{fc9Болезнь не позволяет дигимону восстанавливать ОС
и проходит через заданное число ходов.}

Её также можно вылечить предметом или навыком."
tutorial_exp_AbnormalStatus_05_001,"{fc9Это изменение статуса происходит, когда ОЗ Дигимона падает
ниже 30%.
Дигимон «соберёт свои силы» и войдёт в статус Храбрости.}

Этот статус повышает АТК/ИНТ/Шанс КРТ на 50% до конца его
следующего хода."
tutorial_exp_AbnormalStatus_06_001,"Это чрезвычайно мощное усиление некоторых враждебных дигимонов.

{fc9Характеристики, повышенные статусом «Сила», отмечаются особыми
цветными значками. Эффект не проходит со временем: снять его
можно только срывом заряда.}"
tutorial_exp_AbnormalStatus_07_001,"Это особое изменение статуса во время боя.

{fc9Дигимоны под его действием сохраняют 1 ОЗ даже после урона,
который обычно снизил бы ОЗ до нуля. То есть они не могут быть
нокаутированы.}

Статус «Стойкость» можно получить как эффект навыка или другими
способами; он отмечается значком."
tutorial_exp_RushOut_01_001,"Кажется, вы только что пережили «неожиданную встречу». Ходят
слухи, что при такой встрече неожиданно появляется определённый
дигимон и вступает в битву.

{fc9Победите этого дигимона — и получите редкие предметы.
Но учтите: он быстро отступает.} Уверен, это лишь вопрос времени,
когда какой-нибудь агент раскроет правду."
tutorial_exp_RushOut_01_002,"Дигимоны, появлявшиеся во время неожиданных встреч #1"
tutorial_exp_RushOut_01_003,"Дигимоны, появлявшиеся во время неожиданных встреч #2"
tutorial_exp_RushOut_01_004,"Дигимоны, появлявшиеся во время неожиданных встреч #3"
tutorial_exp_RushOut_01_005,"Дигимоны, появлявшиеся во время неожиданных встреч #4"
tutorial_exp_Accumulation_01_001,"При эволюции и деволюции накопленные характеристики переходят
к следующей форме дигимона.

{fc9В окне характеристик они показаны синим числом в скобках.}

Они не уменьшаются при эволюции или деволюции, однако число
переносов ограничено. Подробнее см. «Техника эволюции 3: связь»."
tutorial_exp_Accumulation_01_002,"Способы повысить накопленные характеристики:

{fc9- Предметы усиления
Прибавка предмета к характеристике также становится накопленной.

- Эволюция и деволюция
Добавляется 1% характеристик предыдущей формы, полученных
за уровни и тренировки на ферме.

- Усиление синтезом
Передаётся часть накопленных характеристик материала.}"
tutorial_exp_EvolutionTechnique_03_001,"Значения характеристик, повышенных предметами усиления,
также входят в накопленные характеристики.

При эволюции или деволюции к ним добавляется 1% характеристик
предыдущей формы.

{fc9Связь определяет, сколько раз накопленные характеристики
можно перенести после эволюции или деволюции. Заранее повышайте
их как можно сильнее, чтобы максимально использовать связь.}"
tutorial_exp_AbnormalStatus_08_001,"{fc9Яд}
Дигимон получает урон от яда в конце хода. Состояние можно
сразу вылечить предметом или навыком.

{fc9Смертельный яд}
Дигимон получает значительный урон от яда в конце хода.
Состояние можно сразу вылечить предметом или навыком."
tutorial_exp_AbnormalStatus_08_002,"{fc9Смятение}
Дигимон иногда не может действовать в свой ход. Состояние можно
сразу снять предметом или навыком.

{fc9Хаос}
Дигимон не может действовать в свой ход. Состояние снимается
при получении атаки, а также предметом или навыком."
tutorial_exp_AbnormalStatus_08_003,"{fc9Паралич}
Дигимон может быть неспособен двигаться в свой ход. Он
автоматически восстановится после нескольких ходов или может
восстановиться немедленно с помощью предметов или навыков.

{fc9Обездвиживание}
Дигимон будет неспособен двигаться в свой ход. Он автоматически
восстановится после нескольких ходов или может восстановиться
немедленно с помощью предметов или навыков."
tutorial_exp_AbnormalStatus_08_004,"{fc9Сон}
Дигимон не может действовать и получает двойной урон. Он проснётся
через несколько ходов, при получении атаки либо после применения
предмета или навыка.

{fc9Глубокий сон}
Дигимон не может действовать и получает двойной урон. Разбудить
его можно атакой, предметом или навыком."
tutorial_exp_AbnormalStatus_08_005,"{fc9Кристаллизация}
Дигимон будет кристаллизован и не сможет использовать навыки.
Он излечится автоматически после нескольких ходов. Он может
излечиться немедленно с помощью предметов или навыков."
tutorial_exp_AbnormalStatus_09_001,"Это особое изменение состояния в бою.

{fc9Атаковать можно только дигимона со статусом «Провокация»;
остальные дигимоны недоступны как цели.}

Провокация длится один раунд и заканчивается в следующий ход
дигимона, который её применил."
