priority,package,file,key,max_visible_line,line_count,source_max_line,source_line_count,source_en,current_ru
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,sub_110_108_1,63,3,0,1,,"Подумать только, что никто из них не смог заметить меня... Это
впервые. А я ведь проделал весь этот путь до Центральной Башни!
Просмотреть детали миссии {decision}"
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,sub_200_148_1,63,3,0,1,,"Есть несколько Дигимонов, которые очень боятся людей. Я приду к
тебе домой в Центральный город, чтобы рассказать тебе всё об
этом. Просмотреть детали миссии {decision}"
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,sub_seeketemon_180_010,63,1,0,1,,Моя душа потрясающая! Число 16 ещё никогда не было таким милым!
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,sub_seeketemon_200_010,63,2,0,1,,"Братан! Ты нашёл все мои души! Сиди смирно, пока я проверю, всё
ли в порядке! Я свяжусь с тобой позже!"
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,sub_seekhiroko_110_010,63,3,0,1,,"Итак, посреди леса была железнодорожная станция, и там были эти
говорящие цветы и растения, которые говорили, что они охраняют
лес. Это то, что было в моём сне."
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,arena_010_220,62,2,0,1,,"Величайший Двадцатилетний согласился сразиться с тобой! У меня
только один вопрос... Кто или что такое 'Двадцатилетний'?"
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,hazama_00_030_6,62,3,0,1,,"Для существ с искусственным интеллектом они абсолютно не умеют
играть в игры. Я был бы рад, если бы вы или кто-нибудь другой
попробовал мои."
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,hazama_00_030_7,62,2,0,1,,"Выиграйте игру, и я подарю вам кое-что особенное, что я припас
для тебя."
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,hazama_00_040_2,62,2,0,1,,"Но у меня все ещё есть много шедевров, которые ждут вас. Смело
беритесь и за них!"
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,hazama_00_140_3,62,2,0,1,,"Однако он очень нестабилен, так что никто не знает, смогу ли я
вернуться сюда снова."
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,hazama_00_140_5,62,2,0,1,,"Поэтому я хочу сделать всё, что в моих силах, чтобы убедиться,
что люди и Дигимоны поладят, когда это произойдёт."
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,hazama_00_140_7,62,3,0,1,,"Я не уверен, что я действительно могу сделать, но я всё равно
собираюсь попробовать. Вот почему я доверил тебе мой тщательно
выращенный Дигимон."
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,hazama_08_810_10,62,2,0,1,,"Спасибо, что взял меня с собой! Гугу! Теперь я могу заниматься
весёлыми вещами! Гага!"
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,hazama_99_010_1,62,2,0,1,,"Первый день с момента прибытия сюда. Я столкнулся с некоторыми
формами жизни, называемыми ""Дигимон""."
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,hazama_99_020_2,62,3,0,1,,"Похоже, оно программируется на языке ассемблера. Я едва помню,
как это делается, но посмотрю, что смогу сделать, когда у меня
будет немного свободного времени."
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,hazama_99_030_1,62,2,0,1,,"Третий день с момента прибытия сюда. Дигимон поделился со мной
чем-то под названием ""Дигимясо""."
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,hazama_99_050_1,62,2,0,1,,"Пятый день с момента прибытия сюда. Я всё ещё не нашёл способа
вернуться в свой мир."
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,hazama_99_050_2,62,2,0,1,,"Однако, пока я возился с этим устройством, мне удалось открыть
врата в Цифровой мир."
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,hazama_99_050_3,62,2,0,1,,"Снаружи это кажется довольно опасным... так что, может быть, я
ещё немного подготовлюсь, прежде чем рискну выйти."
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,hazama_99_100_2,62,3,0,1,,"Возможность провести физическую атаку стихией огня, поражающую
всех врагов, чрезвычайно хороша. Это должно компенсировать
низкую защиту Дигимона."
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,hazama_99_110_4,62,3,0,1,,"Более того, несмотря на то, что предполагается, что это всего
лишь программы, временами я ловлю себя на том, что думаю о них
как о разумных существах, подобных людям."
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,main_010_010_020,62,2,0,1,,"Ты можешь просматривать сообщения на своём Дигивайсе. Мы будем
активно использовать Дигилайн в дальнейшем."
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,main_060_090_010,62,2,0,1,,"Кажется, ряд образцов Дигимонов признаёт всё, чего они никогда
раньше не видели, врагом, без лишних вопросов."
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,main_060_090_060,62,3,0,1,,"Насчёт ОккультТокио ТВ, о котором шла речь... По данным видно,
что за восемь лет число его подписчиков выросло до двух
миллионов."
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,main_070_020_010,62,2,0,1,,"Именно ты находишься на земле в том мире, так что мне придётся
оставить все решения на месте на тебя."
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,main_080_060_013,62,2,0,1,,"Куда бы они ни направлялись, можешь быть уверен, что там будут
появляться новые аномалии."
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,main_090_080_011,62,2,0,1,,"А теперь они просто пытаются сделать вид, что ничего не было?!
Вау! Это жесть..."
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,main_210_020_030,62,2,0,1,,"Это определённо звучало так, будто идёт бой. Возможно, офицеры
общественной безопасности под атакой."
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,main_210_020_041,62,3,0,1,,"Наш анализ показывает, что это очень похоже на лабиринт.
Следовательно, самый эффективный путь, скорее всего, пролегает
под землёй."
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,main_210_020_050,62,2,0,1,,"Она упомянула базу на станции Хигаси-Синдзюку? Вероятно, она в
депо метро. Я отметил место на твоей карте."
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,main_210_020_080,62,2,0,1,,"Показания Дигимонов приближаются к генератору электромагнитной
сети."
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,main_230_010_012,62,2,0,1,,"...прошёл большой промежуток времени, прямо как в той истории.
Это не может быть совпадением."
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,main_300_070_010,62,2,0,1,,"Я думаю, тебе стоит иметь в виду ту ""обиду"", о которой говорил
Титан."
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,main_330_010_010,62,2,0,1,,"Я нашёл способ избавить Меркуримона от этого яда! Я приготовлю
ингредиенты и отправлюсь в Деревню Восстания."
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,main_340_000_010,62,2,0,1,,"Как только все увидят, что я создал, они точно будут сидеть на
краешках своих мест."
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,main_340_010_013,62,3,0,1,,"Если гипотеза исследовательской группы верна и их агрессия
подобна гиперактивной иммунной системе, это имело бы смысл, не
так ли?"
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,main_340_020_012,62,3,0,1,,"У меня нет никаких доказательств, но если я прав, это имело бы
смысл, что враждебные Дигимоны увеличиваются с каждым
путешествием во времени."
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,main_390_010_010,62,2,0,1,,"Похоже, они используют захваченных Дигимонов для своей системы
безопасности. Никакой красоты в этом... Никакой красоты..."
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,main_390_010_020,62,2,0,1,,"Как им удалось захватить и контролировать всех этих Дигимонов?
Они ведь не беззащитны..."
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,main_400_000_010,62,2,0,1,,"Я услышал об оружии от Куги после того, как мы захватили его.
Похоже, они включили любые части, которые могли, от Дигимонов."
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,main_400_000_030,62,3,0,1,,"Я знаю, что Куга раньше работал под моим началом, но он
действительно жалок. Его амбиции лишили его всего самоуважения
как учёного..."
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,main_440_070_045,62,2,0,1,,"Тот мир был насильственно соединён с нашим. Где-то должна быть
""точка искажения""."
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,main_440_070_050,62,3,0,1,,"Если поблизости есть какой-то крупный источник энергии, я могу
использовать его в качестве ориентира для твоего
местоположения..."
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,main_440_070_055,62,2,0,1,,"Изменилось ли что-нибудь в той местности, которую ты видел так
много раз раньше?"
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,sub_010_180_1,62,3,0,1,,"Разносите новость! Есть не один, а ДВА невероятно качественных
косплеера! Приходите посмотреть на них у Южного Выхода
Электрического Города! Просмотреть детали миссии {decision}"
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,sub_050_041_1,62,3,0,1,,"Мой напарник по безопасности из Центральной Башни ещё не
вернулся с работы. Мы должны были встретиться в центре города.
Он что, бездельничает? Просмотреть детали миссии {decision}"
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,sub_080_059_1,62,3,0,1,,"Я хочу отправиться в путешествие с Блимпмоном. Я не могу вечно
оставаться в Центральном городе!
Просмотреть детали миссии {decision}"
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,sub_110_092_1,62,3,0,1,,"Мне удалось вовремя добраться до Центральной Башни... но все в
этом мире такие сильные, что я начинаю сомневаться в себе.
Просмотреть детали миссии {decision}"
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,sub_110_093_1,62,3,0,1,,"Я одолею бессмертного коня Тёмного Сада и тем самым верну себе
уверенность как рыцарь!
Просмотреть детали миссии {decision}"
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,sub_110_102_1,62,3,0,1,,"Я пришёл в Святилище Бездны, чтобы починить свою броню, но как
мне устроить встречу с Нептунемоном?
Просмотреть детали миссии {decision}"
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,sub_110_112_1,62,3,0,1,,"Я стою в очереди в 'Яро-кэй Рамен' в Акихабаре, но что бы я ни
говорил, я всегда получаю не тот заказ....
Просмотреть детали миссии {decision}"
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,sub_110_211_1,62,3,0,1,,"Мы восстановили большую часть своих сил. Приходи в Центральную
Башню как можно скорее. Мы будем ждать тебя!
Просмотреть детали миссии {decision}"
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,sub_clear_010_020,62,2,0,1,,"Как и ожидалось от человека твоего уровня. Приступайте к своей
основной миссии."
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,sub_clear_010_040,62,2,0,1,,"Ваш неоценимый вклад был отмечен. Приступайте к своей основной
миссии."
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,sub_seeketemon_130_010,62,1,0,1,,"Моя душа поддерживает хорошие флюиды! Номер 11, прямо с небес!"
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,sub_seeketemon_140_010,62,2,0,1,,"Это моя душа, детка! Понимаешь, о чём я? Дай мне дюжину таких,
как номер 12!"
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,sub_seekhiroko_050_010,62,3,0,1,,"Мне приснился сон о великолепной вечеринке под огромной ёлкой!
Казалось, что всем было очень весело! Интересно, бывают ли
повторы во снах..."
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,sub_seekhiroko_060_010,62,2,0,1,,"Мне снился потрясающий город, полный пыхтящих машин! Жаль, что
Инори тоже не видела этого! Пейзаж был таким же классным!"
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,sub_seekhiroko_070_010,62,3,0,1,,"Мне снилось место с кучей ангельских людей. И там был коридор,
где пол двигался вместе с тобой, когда ты шёл. Невозможно было
понять смысл во всём этом!"
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,sub_seekkuga_010_010,62,3,0,1,,"Зачистка Курамона в твоих способных руках. Они могут прятаться
где угодно в городе. Но твоих навыков более чем достаточно для
этой задачи, не так ли? Хи-хи. Просмотреть детали миссии {decision}"
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,sub_seekkuga_020_010,62,3,0,1,,"Ты истребил всех Курамонов! Должен сказать, я понятия не имел,
что Куга такой завистливый парень. Это послужит отличным
материалом для исследования. Спасибо!"
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,dlc_000_010_1,61,3,0,1,,"Техническое обслуживание лифта в задней части Промежуточного
Театра теперь завершено. Не мог бы ты зайти взглянуть? Я бы
хотел провести для тебя экскурсию. Просмотреть детали миссии {decision}"
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,dlc_010_010_1,61,3,0,1,,"Возникла проблема, касающаяся естественных законов мира. Я бы
хотел, чтобы ты её исследовал.
Просмотреть детали миссии {decision}"
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,field_03_160_0,61,2,0,1,,"Не забывай, что Дивермон - Титан... Я не уверен, насколько мы
можем ему доверять."
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,field_03_160_1,61,2,0,1,,"Возможно, он даже не вернется, как обещал. И вот мы здесь, на
дне океана..."
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,hazama_00_100_3,61,2,0,1,,"Всего я создал пять типов игр. Я рекомендую вам попробовать и
остальные четыре разновидности!"
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,hazama_02_220_10,61,2,0,1,,"Добро пожаловать! Это Зал Опыта. Сражайтесь в соответствии со
своими текущими способностями и заработайте много опыта!"
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,hazama_04_415_10,61,2,0,1,,"Теперь я, наконец, могу поделиться своим материалом с внешним
миром! Давайте сметём всех большой волной комедии!"
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,hazama_08_813_10,61,2,0,1,,"Я чувствую, что ты сражаешься со многими жестокими врагами...
Поэтому я клянусь своим клинком, что сохраню твою жизнь."
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,hazama_99_100_4,61,3,0,1,,"Тем не менее, раздражает невозможность оценить характеристики
противника, не сразившись с ним сначала. Если бы только был
какой-то способ узнать его статистику заранее..."
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,hazama_99_110_2,61,2,0,1,,"Я изрядно изучил Цифровой мир, но до сих пор не нашёл способа
вернуться домой."
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,hazama_99_160_2,61,2,0,1,,"По словам Виззардмон, его используют для эволюции в гибридные
формы."
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,main_020_070_030,61,3,0,1,,"При прогрессивном усилении в конечном итоге упреждающая атака
твоей Дигиатаки {r2} иногда будет достаточной, чтобы закончить
битву до её начала."
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,main_020_090_010,61,2,0,1,,"Похоже, подземный лифт снова работает. Направляйся к метке на
карте."
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,main_020_120_010,61,2,0,1,,"Я продолжу подниматься наверх. Я беспокоюсь о нашем маленьком
друге!"
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,main_070_010_012,61,1,0,1,,"И, пожалуйста, присмотри за Эгиомоном, пока меня нет, хорошо?"
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,main_070_090_010,61,2,0,1,,"Когда я вернулась из школы, дом был пуст. Куда все ушли? И не
сказав мне?!"
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,main_080_060_014,61,1,0,1,,Может ли быть связь с Адом Синдзюку? Продолжай расследование.
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,main_170_010_012,61,3,0,1,,"И в конце концов... сам доктор пропал без вести из-за такой
аномалии. Почти нельзя не восхищаться замкнувшимся кругом его
жизни."
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,main_170_010_013,61,2,0,1,,"Не было бы иронично, если бы он попал в Цифровой мир и просто
остался там продолжать свои исследования..."
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,main_180_010_010,61,2,0,1,,"Из того, что я слышал, Инори Мисоно и её отец потеряли членов
семьи из-за аномалии. Должно быть, это было довольно тяжело."
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,main_180_010_012,61,2,0,1,,"Это лишь слабая надежда. Тем не менее, вероятно, хорошая идея
держать это в уме."
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,main_210_020_100,61,2,0,1,,"Генераторы электромагнитной сети замедлили движение показаний
врага."
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,main_210_020_111,61,2,0,1,,"Прямо противоположная ситуация, когда ты впервые пришёл сюда.
Какая ирония!"
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,main_235_040_011,61,2,0,1,,"Все точки начинают соединяться, не отрицаю этого. Может, есть
даже способ найти доктора..."
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,main_260_050_010,61,3,0,1,,"Так что, полагаю, это похоже на возвращение из царства сна в
истории ""Рип Ван Винкль"". Ты мог бы даже написать продолжение
после всего, что пережил."
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,main_285_070_011,61,2,0,1,,"Напиши мне, если видишь это. Пожалуйста! Я больше не могу так
волноваться."
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,main_290_040_010,61,3,0,1,,"Боюсь, данные, которые нам присылают оттуда, тоже не выглядят
обнадёживающими... Можешь найти какой-нибудь способ
продвинуться?"
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,main_300_070_012,61,2,0,1,,"Будет слишком поздно, когда мы окажемся в самой гуще событий.
Тогда уже не будет способа остановить Ад Синдзюку."
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,main_310_020_021,61,2,0,1,,"Но цель изменилась. Она заключалась в том, чтобы позвать тебя
после твоего исчезновения восемь лет назад."
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,main_330_000_011,61,2,0,1,,"Я планировал её как дань уважения ""Агенту Альфе"" — внешне, во
всяком случае."
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,main_340_010_011,61,2,0,1,,"Мир, в который ты путешествовал во времени, определённо полон
более враждебных Дигимонов, чем мир, который я знаю."
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,main_440_070_020,61,2,0,1,,"...Время...! Если бы вы могли... отве...ить сра...у, я был бы
приз...ателен..."
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,sub_010_003_2,61,3,0,1,,"Не все кадры, которые я снял в Парке Синдзюку, получились
отлично, но я доволен результатами. Чувствую, что монетизация
уже близко!"
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,sub_050_042_1,61,3,0,1,,"Я не могу достать перо Пэрротмона, потому что Титаны мешают!
Может, мне стоит сходить в центр города и переосмыслить план.
Просмотреть детали миссии {decision}"
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,sub_070_167_1,61,3,0,1,,"Мне нужно рассказать тебе о том, что меня беспокоит... Я могу
поделиться этим только с тобой. Я буду ждать в моём доме в
центре города! Просмотреть детали миссии {decision}"
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,sub_095_082_1,61,3,0,1,,"Я получил деталь от отличной фигурки, и у меня есть несколько
вопросов о ней. Приходи повидаться со мной в Ядре Факториала.
Просмотреть детали миссии {decision}"
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,sub_900_162_2,61,2,0,1,,"Похоже, ты побил Карточного короля. Ты заслужил право увидеть
меня. Я буду ждать тебя в Синдзюку."
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,sub_910_170_1,61,3,0,1,,"Есть кое-кто, с кем я хочу тебя познакомить. Мы встречаемся в
офисе, так что я хочу, чтобы ты тоже пришёл.
Просмотреть детали миссии {decision}"
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,sub_seeketemon_010_010,61,3,0,1,,"Мои души пропали, йо! Так боюсь, что они замёрзнут... Братан!
Помоги Дигимону! Найди все мои души для меня, а?!
Просмотреть детали миссии {decision}"
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,sub_seeketemon_100_010,61,2,0,1,,"Чокнутые болваны заставляют мою душу бурлить! Число 8 и жизнь
прекрасны!"
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,sub_seekhiroko_120_010,61,3,0,1,,"Я был в музее, где был огромный робот! Почти уверен, что его
создал какой-нибудь гениальный изобретатель... О, кстати, это
был сон."
P3,app_text01,text/digitter_message.mbe/000_Sheet1.csv,sub_seekhiroko_130_010,61,3,0,1,,"Я побывал в этой сверкающей комнате во сне. Там было то, что,
как мне кажется, было стулом, очень высоким, с действительно
большим лицом на нём. Извини. Я знаю, это трудно представить!"
