priority,category,package,file,line,row_id,speaker,shared_mf_alias,marker,recommended_action,source_en,current_ru,tags
4,possible_player_address_gender,patch_text01,message/m420.mbe/000_Sheet1.csv,107,m420_120_060,char_JUNOMON,,был,"проверить, относится ли форма к игроку","I still remember your warmth when you were just an egg.
Being able to see you in this form has made it all worth it.","Я до сих пор помню твоё тепло, когда ты был всего лишь яйцом.
Возможность видеть тебя в этой форме окупила всё.",m420_120_060
4,possible_player_address_gender,patch_text01,message/rumor_npc.mbe/000_Sheet1.csv,547,r_d0407_0080_0060,char_???,,уверен,"проверить, относится ли форма к игроку","You sure you're okay, old
fogey...?","Ты уверен, что с тобой все в порядке, старина?..",
4,possible_player_address_gender,patch_text01,message/rumor_npc.mbe/000_Sheet1.csv,747,r_d1204_0010_0130,char_TAILMON,,готов,"проверить, относится ли форма к игроку","You, there! You ready for
this?!","Ты, там! Ты готов к этому?!",
4,possible_player_address_gender,patch_text01,message/rumor_npc.mbe/000_Sheet1.csv,165,r_t0107_0020_0230,char_PASSERBY_MAN,,должен,"проверить, относится ли форма к игроку","Aren't you supposed to
protect the people?",Разве ты не должен защищать людей?,
4,possible_player_address_gender,patch_text01,message/rumor_npc.mbe/000_Sheet1.csv,210,r_t0108_0010_0070,char_SPECIAL_FORCES,,был,"проверить, относится ли форма к игроку","Well, maybe if you'd been
paying attention...","Ну, может быть, если бы ты был внимателен...",
4,possible_player_address_gender,patch_text01,message/s010_001.mbe/000_Sheet1.csv,53,s010_001_430,char_ZUBAEAGERMON,,сделал,"проверить, относится ли форма к игроку","It's mostly a vibe, so it's hard to explain. How would you
make this shirt the Twentiest?","Это скорее ощущение, так что объяснить трудно.
Как бы ты сделал эту футболку «самой двадцатой»?",
4,possible_player_address_gender,patch_text01,message/s010_156.mbe/000_Sheet1.csv,43,s010_156_302,char_PLAYER_M,,уверен,"проверить, относится ли форма к игроку",{next}You're sure it wasn't in a dream?,"{next}Ты уверен, что это был не сон?",
4,possible_player_address_gender,patch_text01,message/s010_179.mbe/000_Sheet1.csv,24,s010_179_190,char_SUMERAGI,,прав,"проверить, относится ли форма к игроку","Well, you're right. It's me, Kuroi. I'm surprised you
realized who I was.","Ты прав. Это я, Курои. Удивлён,
что ты меня узнал.",
4,possible_player_address_gender,patch_text01,message/s010_180.mbe/000_Sheet1.csv,23,s010_180_200,char_TOUDO,,ранена,"проверить, относится ли форма к игроку","Are you hurt?! And all because you protected me... Help is
on the way! Hang in there!","Ты ранена?! И всё потому, что защитила меня... Помощь уже
в пути! Держись!",
4,possible_player_address_gender,patch_text01,message/s010_180.mbe/000_Sheet1.csv,52,s010_180_450,char_TOUDO,,сделал,"проверить, относится ли форма к игроку","You did, huh? Well... that's a little embarrassing.","Ты это сделал, да? Ну... это немного смущает.",
4,possible_player_address_gender,patch_text01,message/s020_018.mbe/000_Sheet1.csv,19,s020_018_140,char_KAMEMON,,сделал,"проверить, относится ли форма к игроку","The thing is... I feel like there's a reason the Titans are gone
besides all you did.","Дело в том... Я чувствую, что есть причина, по которой Титанов
больше нет, помимо всего, что ты сделал.",
4,possible_player_address_gender,patch_text01,message/s020_018.mbe/000_Sheet1.csv,67,s020_018_530,char_KAMEMON,,прав,"проверить, относится ли форма к игроку","You're right. There's no other way. Forgive us, Shellmon!","Ты прав. Другого выхода нет. Прости нас, Шеллмон!",
4,possible_player_address_gender,patch_text01,message/s020_018.mbe/000_Sheet1.csv,95,s020_018_760,char_KAMEMON,,вернулся,"проверить, относится ли форма к игроку","You're back! Are you free to swim around and find that
aquatic plant now?","Ты вернулся! Теперь ты можешь свободно плавать и находить это
водное растение?",
4,possible_player_address_gender,patch_text01,message/s020_019.mbe/000_Sheet1.csv,40,s020_019_320,char_NEPTUNEMON,,готов,"проверить, относится ли форма к игроку","Well? Are you ready to rescue that trapped Digimon? I need
you to show me the way.","Ну что? Ты готов спасти этого пойманного в ловушку Дигимона? Мне
нужно, чтобы ты показал мне дорогу.",
4,possible_player_address_gender,patch_text01,message/s020_019.mbe/000_Sheet1.csv,55,s020_019_440,char_JUMBOGAMEMON,,вернулся,"проверить, относится ли форма к игроку",You back?! And with you... No! You really bring...?,Ты вернулся?! И с тобой... Нет! Ты правда приносишь...?,
4,possible_player_address_gender,patch_text01,message/s020_173.mbe/000_Sheet1.csv,62,s020_173_440,char_MARINEANGEMON,,должен,"проверить, относится ли форма к игроку","Hey! You're not supposed to sigh! I just need to hear one
more word of encouragement!","Эй! Ты не должен вздыхать! Мне просто нужно услышать еще одно
слово ободрения!",
4,possible_player_address_gender,patch_text01,message/s030_029.mbe/000_Sheet1.csv,34,s030_029_240,char_TONOSAMAGEKOMON,,уверен,"проверить, относится ли форма к игроку","Glurp, glurp... Are you certain there are no Titans, glurp?
Oh, what should I do, glurp?!","Глурп, глурп... Ты уверен, что титанов нет, глурп? О, что мне
делать, глурп?!",
4,possible_player_address_gender,patch_text01,message/s030_030.mbe/000_Sheet1.csv,12,s030_030_090,char_PECKMON,,должен,"проверить, относится ли форма к игроку","Squawk! You make it sound like you're going to ignore this!
You can't! You have to go!","Крик! Ты говоришь так, будто собираешься это проигнорировать!
Ты не можешь! Ты должен уйти!",
4,possible_player_address_gender,patch_text01,message/s030_183.mbe/000_Sheet1.csv,26,s030_183_211,char_PLAYER_M,,сделала,"проверить, относится ли форма к игроку",{next}What did you do?,{next}Что ты сделала?,
4,possible_player_address_gender,patch_text01,message/s030_183.mbe/000_Sheet1.csv,48,s030_183_400,char_SIRENMON,,пришёл,"проверить, относится ли форма к игроку","Ah, what a relief! It seems you've come back to your senses.","Ах, какое облегчение! Похоже, ты пришёл в себя.",
4,possible_player_address_gender,patch_text01,message/s040_033.mbe/000_Sheet1.csv,32,s040_033_280,char_DRIMOGEMON_YB,,готов,"проверить, относится ли форма к игроку",Are you ready? Let's go take out that Titan!,Ты готов? Пойдём побьём этого Титана!,
4,possible_player_address_gender,patch_text01,message/s040_033.mbe/000_Sheet1.csv,47,s040_033_410,char_DRIMOGEMON_OB,,готов,"проверить, относится ли форма к игроку","Hey, you ready? Let's do this!","Эй, ты готов? Тогда за дело!",
4,possible_player_address_gender,patch_text01,message/s040_033.mbe/000_Sheet1.csv,75,s040_033_680,char_DRIMOGEMON_OB,,прав,"проверить, относится ли форма к игроку","Whoa, you're right! Let's see... ""Let's bring peace to Iliad
together, the two of us!""","Ого, ты прав! Так... «Давайте вместе принесём
мир Илиаде, только мы вдвоём!»",
4,possible_player_address_gender,patch_text01,message/s040_160.mbe/000_Sheet1.csv,26,s040_160_200,char_MARSMON,,пришел,"проверить, относится ли форма к игроку","Hey, nice work back there! You come to check up on me?","Эй, отличная работа! Ты пришел проведать меня?",
4,possible_player_address_gender,patch_text01,message/s050_038.mbe/000_Sheet1.csv,6,s050_038_0030,char_ZUDOMON,,должен,"проверить, относится ли форма к игроку","Please. You should know how famous you are. You're the talk
of the town!","Пожалуйста. Ты должен знать, насколько ты знаменит. О тебе
говорит весь город!",
4,possible_player_address_gender,patch_text01,message/s050_038.mbe/000_Sheet1.csv,26,s050_038_0200,char_ZUDOMON,,вернулся,"проверить, относится ли форма к игроку","Ah, you're back, and I see you got all the materials!","А, ты вернулся, и я вижу, у тебя есть все материалы!",
4,possible_player_address_gender,patch_text01,message/s050_042.mbe/000_Sheet1.csv,14,s050_042_0091,char_PLAYER_M,,нашёл,"проверить, относится ли форма к игроку",{next}Did you find a Parrotmon plume?,{next}Ты нашёл перо Парротмона?,
4,possible_player_address_gender,patch_text01,message/s050_042.mbe/000_Sheet1.csv,36,s050_042_0270,char_SOLARMON,,нашёл,"проверить, относится ли форма к игроку","Did you find a Parrotmon plume?! Okay, hand it over.","Ты нашёл перо Парротмона?! Отлично, отдавай.",
4,possible_player_address_gender,patch_text01,message/s050_042.mbe/000_Sheet1.csv,38,s050_042_0280,char_SOLARMON,,рад,"проверить, относится ли форма к игроку","Aren't you glad we teamed up? I did most of the work,
but I won't forget your help.","Разве ты не рад, что мы объединились? Я выполнил большую часть
работы, но я не забуду твою помощь.",
4,possible_player_address_gender,patch_text01,message/s050_043.mbe/000_Sheet1.csv,76,s050_043_640,char_BEARMON_OB,,нашел,"проверить, относится ли форма к игроку","...That's the real deal! I don't believe it! Where'd ya find
that?",... Это реально! Я в это не верю! Где ты это нашел?,
4,possible_player_address_gender,patch_text01,message/s050_152.mbe/000_Sheet1.csv,64,s050_152_450,char_PLAYER_M,,был,"проверить, относится ли форма к игроку",{next}I want you on my side.,"{next}Хочу, чтобы ты был на моей стороне.",
4,possible_player_address_gender,patch_text01,message/s070_056.mbe/000_Sheet1.csv,39,s070_056_320,char_MINERVAMON,,вернулся,"проверить, относится ли форма к игроку","Ah, you're back. Well? Did you find a worthy Digimon for me?","А, ты вернулся. Ну что? Ты нашел для меня достойного Дигимона?",
4,possible_player_address_gender,patch_text01,message/s070_057.mbe/000_Sheet1.csv,8,s070_057_050,char_MINERVAMON,,готов,"проверить, относится ли форма к игроку","You aren't ready? Okay, then come back when you feel up for
a fight.","Ты не готов? Ладно, тогда приходи, когда почувствуешь, что готов
к драке.",
4,possible_player_address_gender,patch_text01,message/s080_059.mbe/000_Sheet1.csv,43,s080_059_360,char_BLIMPMON,,прав,"проверить, относится ли форма к игроку","Hehehe. Ya aren't wrong! Anybody who'd wanna visit the
Cosmic Area has energy to burn.","Хехехе. Тут ты прав: чтобы сунуться в Космическую область,
энергии нужно с запасом.",
4,possible_player_address_gender,patch_text01,message/s090_072.mbe/000_Sheet1.csv,31,s090_072_260,char_FORTUNE_TELLER,,должен,"проверить, относится ли форма к игроку","I will divine the locations of the lost Digimon. You must go
and protect them.","Я угадаю местонахождение потерянного Дигимона. Ты должен пойти и
защитить их.",
4,possible_player_address_gender,patch_text01,message/s095_082.mbe/000_Sheet1.csv,16,s095_082_102,char_PLAYER_M,,уверен,"проверить, относится ли форма к игроку",{next}Are you sure this is from an action figure?,"{next}Ты уверен, что это от фигурки?",
4,possible_player_address_gender,patch_text01,message/s095_082.mbe/000_Sheet1.csv,75,s095_082_600,char_VULCANUSMON,,вернулся,"проверить, относится ли форма к игроку",You're back. And you brought me something?,Ты вернулся. И ты мне что-то принес?,
4,possible_player_address_gender,patch_text01,message/s110_090.mbe/000_Sheet1.csv,16,s110_090_120,char_AGUMON,,должен,"проверить, относится ли форма к игроку","Please! I think my partner is somewhere inside this space.
You've gotta come with me!","Пожалуйста! Я думаю, что мой партнер где-то внутри этого
пространства. Ты должен пойти со мной!",
4,possible_player_address_gender,patch_text01,message/s110_091.mbe/000_Sheet1.csv,15,s110_091_120,char_AGUMON,,должен,"проверить, относится ли форма к игроку","You mustn't say such things, Gabumon! We should be trying to
help these kids.","Ты не должен говорить такие вещи, Габумон! Мы должны попытаться
помочь этим детям.",
4,possible_player_address_gender,patch_text01,message/s110_092.mbe/000_Sheet1.csv,24,s110_092_172,char_PLAYER_M,,решил,"проверить, относится ли форма к игроку",{next}What kind of fortune telling are you getting?,{next}На чём ты решил гадать?,
4,possible_player_address_gender,patch_text01,message/s110_092.mbe/000_Sheet1.csv,69,s110_092_540,char_PLAYER_M,,уверен,"проверить, относится ли форма к игроку",{next}Are you sure about this?,{next}Ты уверен?,
4,possible_player_address_gender,patch_text01,message/s110_094.mbe/000_Sheet1.csv,2,s110_094_010,char_PLUTOMON,,готов,"проверить, относится ли форма к игроку","Now, then. Are you ready to go?","Ну что, ты готов идти?",
4,possible_player_address_gender,patch_text01,message/s110_100.mbe/000_Sheet1.csv,4,s110_100_030,char_V-MON,,видел,"проверить, относится ли форма к игроку","Man, I dunno what you saw in the human world, but aren't you
being a little too negative?","Слушай, не знаю, что ты видел в мире людей,
но ты не слишком мрачно настроен?",
4,possible_player_address_gender,patch_text01,message/s110_101.mbe/000_Sheet1.csv,101,s110_101_840,char_BREAKDRAMON,,был,"проверить, относится ли форма к игроку","Oh? Did you attend my last meet-and-greet? I like to take
care of my fans, but...","Да? Ты был на моей последней встрече? Мне нравится заботиться о
своих фанатах, но...",
4,possible_player_address_gender,patch_text01,message/s110_103.mbe/000_Sheet1.csv,37,s110_103_300,char_DYNASMON,,готов,"проверить, относится ли форма к игроку","Are you ready? Now, then, I challenge you to a duel!",Ты готов? А теперь я вызываю тебя на дуэль!,
4,possible_player_address_gender,patch_text01,message/s110_108.mbe/000_Sheet1.csv,42,s110_108_330,char_EXAMON,,должен,"проверить, относится ли форма к игроку","That medicine sounds like it might work. You must take me
to where I can find it.","Это лекарство, похоже, может сработать. Ты должен отвезти меня
туда, где я смогу его найти.",
4,possible_player_address_gender,patch_text01,message/s110_108.mbe/000_Sheet1.csv,51,s110_108_420,char_VENUSMON,,был,"проверить, относится ли форма к игроку","...Examon. So you WERE there. I can finally kind of see
you now.","...Экзамен. Итак, ты БЫЛ там. Теперь я наконец-то могу тебя
видеть.",
4,possible_player_address_gender,patch_text01,message/s110_108.mbe/000_Sheet1.csv,72,s110_108_630,char_VENUSMON,,был,"проверить, относится ли форма к игроку","Because you were so miniscule before, now you seem enormous.","Из-за того, что раньше ты был таким крошечным, теперь ты
кажешься огромным.",
4,possible_player_address_gender,patch_text01,message/s110_113.mbe/000_Sheet1.csv,5,s110_113_040,char_PLAYER_M,,уверен,"проверить, относится ли форма к игроку",{next}Are you sure this is okay?,"{next}Ты уверен, что так можно?",
4,possible_player_address_gender,patch_text01,message/s110_208.mbe/000_Sheet1.csv,14,s110_208_110,char_MUSYAMON,,должен,"проверить, относится ли форма к игроку","The great hero of Shambala, Susanomon. You should feel
honored to fight him.","Перед тобой великий герой Шамбалы — Сусаномон. Ты должен
считать за честь возможность сразиться с ним.",
4,possible_player_address_gender,patch_text01,message/s110_211.mbe/000_Sheet1.csv,42,s110_211_295,char_DUKEMON,,хотел,"проверить, относится ли форма к игроку","Right now, I would rather move my body than rest! Would you
like to fight again?","Прямо сейчас я бы предпочел двигаться, а не отдыхать! Ты хотел
бы снова драться?",
4,possible_player_address_gender,patch_text01,message/s200_147.mbe/000_Sheet1.csv,45,s200_147_340,char_CLIENT_WOMAN_FRIEND,,должна,"проверить, относится ли форма к игроку","Run! You have to get out of here! That monster is going to
be back soon!",Беги! Ты должна убираться отсюда! Этот монстр скоро вернётся!,
4,possible_player_address_gender,patch_text01,message/s200_148.mbe/000_Sheet1.csv,41,s200_148_390,char_PALMON,,прав,"проверить, относится ли форма к игроку","Yeah... you have a point! Maybe humans aren't as scary
as I thought?","Да... ты прав! Может, люди не так страшны, как я думал?",
4,possible_player_address_gender,patch_text01,message/s910_169.mbe/000_Sheet1.csv,111,s910_169_930,char_HIROKO,,попал,"проверить, относится ли форма к игроку","What? You didn't catch on? You came here purely by
coincidence? Guess I lucked out...","Что? Ты не понял? Ты попал сюда чисто случайно? Думаю, мне
повезло...",
4,possible_player_address_gender,patch_text01,message/s910_170.mbe/000_Sheet1.csv,154,s910_170_1410,char_MILLENNIUMON,,должен,"проверить, относится ли форма к игроку",You should go and live a happy life.,Ты должен уйти и жить счастливой жизнью.,
4,possible_player_address_gender,patch_text01,message/s910_170.mbe/000_Sheet1.csv,168,s910_170_1550,char_HIROKO,,вернулся,"проверить, относится ли форма к игроку","Ah, you're back. It looks like young Norio made it home
safely?","А, ты вернулся. Похоже, юный Норио благополучно добрался домой?",
4,possible_player_address_gender,patch_text01,message/s910_170.mbe/000_Sheet1.csv,170,s910_170_1570,char_NORIO,,готова,"проверить, относится ли форма к игроку","Okay, we should be heading home, too. Are you ready, Hanae?","Ладно, нам тоже пора домой. Ты готова, Ханаэ?",
4,possible_player_address_gender,patch_text01,message/s910_170.mbe/000_Sheet1.csv,28,s910_170_230,char_NORIO,,уверена,"проверить, относится ли форма к игроку",Wh-Wh-What is this place?! Are you sure about this?!,"Ч-ч-что это за место?! Ты уверена, что всё правильно?!",
4,possible_player_address_gender,patch_text01,message/t01.mbe/000_Sheet1.csv,36,f_t0101_0190_0010,char_YOUNG_MAN,,знал,"проверить, относится ли форма к игроку",Agent Alpha is a good anime. Did you know it's a remake?,"«Агент Альфа» — хорошее аниме. Ты знал, что это ремейк?",
4,possible_player_address_gender,patch_text01,message/t01.mbe/000_Sheet1.csv,111,f_t0103_9000_0040,char_YOUNG_WOMAN,,думал,"проверить, относится ли форма к игроку","All right! I win! I bet you thought I'd be bad
at this game, huh?! Well, too bad for you!","Отлично, я выиграла! Уверена, ты думал, что я плохо играю,
да? Не повезло тебе!",
4,possible_player_address_gender,patch_text01,message/t01.mbe/000_Sheet1.csv,278,f_t0121_080_0020,char_ASTAMON,,готов,"проверить, относится ли форма к игроку","Are you prepared for the match?
Enter once you're ready.","Ты готов к матчу? Входи, когда будешь готов.",
4,possible_player_address_gender,patch_text01,message/t01.mbe/000_Sheet1.csv,282,f_t0121_090_0030,char_DIGIBATO_MAGAZINE_REPORTER,,устал,"проверить, относится ли форма к игроку",What's that? You're tired and want to talk later?,Что это? Ты устал и хочешь поговорить позже?,
4,possible_player_address_gender,patch_text01,message/t03.mbe/000_Sheet1.csv,30,f_t0302_0110_0120,char_MINERVAMON,,уверен,"проверить, относится ли форма к игроку","You sure? I bet I could squeeze a little more information
out of him... That noggin of his looks real squeezable...","Ты уверен? Бьюсь об заклад, я могла бы выжать из него ещё
немного информации... Его башка выглядит такой сжимаемой...",
2,style_review,addcont_01_text01,message/d120.mbe/000_Sheet1.csv,107,d120_110_010,char_KUREMIKYOKO,,действительно,проверить машинный усилитель,"""So... you're really going?""",— Итак… ты действительно собираешься?,d120_110_010
2,style_review,addcont_02_text01,message/d220.mbe/000_Sheet1.csv,104,d220_090_060,char_HIROKO,,действительно,проверить машинный усилитель,"They've reached a mutual understanding...
I guess their fists really DID do the talking!","Они пришли к взаимопониманию...
Я думаю, их кулаки действительно говорили!",
2,style_review,addcont_02_text01,message/d220.mbe/000_Sheet1.csv,126,d220_110_080,char_BANCHOMAMEMON,,довольно,проверить машинный усилитель,...a pretty impressive fake.,...довольно впечатляющая подделка.,d220_110_080
2,style_review,addcont_02_text01,message/d240.mbe/000_Sheet1.csv,44,d240_041_030,char_TOUDO,,действительно,проверить машинный усилитель,"""I'll admit, with all that's going on right now, we do need help.
But I'm not about to put a civilian's life at risk.""","«Признаю, сейчас нам действительно нужна помощь.
Но я не собираюсь рисковать жизнью гражданского».",
2,style_review,addcont_02_text01,message/d240.mbe/000_Sheet1.csv,60,d240_051_040,char_HIROKO,,действительно,проверить машинный усилитель,"""Is that... really possible?""",«Это... действительно возможно?»,
2,style_review,addcont_03_text01,message/d330.mbe/000_Sheet1.csv,32,d330_030_050,char_KUGA,,действительно,проверить машинный усилитель,"""Wait...! A-Are you really going to let me off so easily?!""",«Подожди...! Ты действительно собираешься так легко меня отпустить?!»,d330_030_050
2,style_review,addcont_03_text01,message/d330.mbe/000_Sheet1.csv,49,d330_040_090,char_SIMMONS,,действительно,проверить машинный усилитель,"""...You truly are a hopeless fool.""",«...Ты действительно безнадежный дурак».,d330_040_090
2,style_review,addcont_03_text01,message/d350.mbe/000_Sheet1.csv,31,d350_020_180,char_ALPHAMON,,действительно,проверить машинный усилитель,...Thank you. I truly cannot thank you enough.,"...Спасибо. Я действительно не знаю, как вас отблагодарить.",d350_020_180
2,style_review,patch_text01,message/arena01.mbe/000_Sheet1.csv,20,arena01_f001_003_030,char_ETEMON,,действительно,проверить машинный усилитель,"""Monzaemon and Friends"" are here! They sure do look
familiar, but I'll be damned if I can remember 'em!","""Монзаэмон и друзья"" уже здесь! Они действительно выглядят
знакомыми, но будь я проклят, если смогу их вспомнить!",
2,style_review,patch_text01,message/arena01.mbe/000_Sheet1.csv,134,arena01_f001_016_040,char_LOPMON,,довольно,проверить машинный усилитель,"No way! It's them again! I can't believe it. Well, it makes
absolutely no sense, but I guess it's pretty hilarious!","Ни за что! Это снова они! Я не могу в это поверить. Ну, в этом
нет абсолютно никакого смысла, но я думаю, это довольно весело!",
2,style_review,patch_text01,message/arena01.mbe/000_Sheet1.csv,188,arena01_f001_023_040,char_RAPIDMON_ARMOR,,действительно,проверить машинный усилитель,"While we do wish to prove our strength, nothing makes us
happier than simply facing you in battle!","Хотя мы действительно хотим доказать свою силу, ничто не делает
нас счастливее, чем просто встретиться с вами в бою!",
2,style_review,patch_text01,message/arena01.mbe/000_Sheet1.csv,244,arena01_m320_030_020,char_ETEMON,,действительно,проверить машинный усилитель,"Without further ado, we welcome the Shinjuku Dungeon
Grand Prix Champion! A fighter truly worthy of the title!","Без лишних слов, встречаем чемпиона Гран-при подземелья Синдзюку!
Боец, действительно достойный этого титула!",
2,style_review,patch_text01,message/battle.mbe/000_Sheet1.csv,329,1200020150,char_MINERVAMON,,действительно,проверить машинный усилитель,Ugh... My brother and sister are really showing up...,Уф... Мои брат и сестра действительно явились...,1200020150
2,style_review,patch_text01,message/battle.mbe/000_Sheet1.csv,525,2110099104,char_DUKEMON,,действительно,проверить машинный усилитель,"This is what I, Gallantmon, am truly capable of!","Это то, на что я, Галантмон, действительно способен!",
2,style_review,patch_text01,message/d01.mbe/000_Sheet1.csv,45,f_d0101_0120_0040,char_SOCERIMON,,действительно,проверить машинный усилитель,...then GraceNovamon might actually appear.,... тогда Грейсеновамон действительно может появиться.,
2,style_review,patch_text01,message/d01.mbe/000_Sheet1.csv,59,f_d0101_0160_0014,char_WIZARDMON,,действительно,проверить машинный усилитель,Do you truly understand?,Ты действительно понимаешь?,
2,style_review,patch_text01,message/d010.mbe/000_Sheet1.csv,3,d010_010_020,char_MIREI,,довольно,проверить машинный усилитель,"I've observed a rather strange space.
An irregular world, cut off from normal space-time.","Я обнаружила довольно странное пространство.
Аномальный мир, отрезанный от нормального пространства-времени.",
2,style_review,patch_text01,message/d02.mbe/000_Sheet1.csv,12,f_d0201_0040_0010,char_PEGASMON,,довольно,проверить машинный усилитель,"Well! An unfamiliar face. You have quite a unique
appearance... Are you a new arrival, perhaps?","Что ж! Незнакомое лицо. У вас довольно уникальная внешность...
Возможно, вы новоприбывший?",
2,style_review,patch_text01,message/d02.mbe/000_Sheet1.csv,114,f_d0201_0480_0030,char_LEOMON,,довольно,проверить машинный усилитель,"But the footing's kind of dangerous since it's all made of steel,
so getting to see that view may be tricky! Hahaha!","Но опора довольно опасная, так как вся она сделана из стали,
поэтому полюбоваться этим видом может быть непросто! Хахаха!",
2,style_review,patch_text01,message/d02.mbe/000_Sheet1.csv,119,f_d0201_0490_0020,char_PANDAMON,,Действительно,проверить машинный усилитель,"Indeed... We must be vigilant about not letting our
defenses falter.","Действительно... Мы должны быть бдительны и не позволять нашей
обороне ослабевать.",
2,style_review,patch_text01,message/d02.mbe/000_Sheet1.csv,131,f_d0201_0550_0030,char_IMPMON,,довольно,проверить машинный усилитель,"So ya took down the Titans...?
Yeah, I guess that's pretty impressive...","Итак, тебе удалось победить Титанов...? Да, думаю, это довольно
впечатляет...",
2,style_review,patch_text01,message/d02.mbe/000_Sheet1.csv,189,f_d0201_0680_0040,char_FALCOMON,,действительно,проверить машинный усилитель,...we really need to come up with a more effective solution.,..нам действительно нужно найти более эффективное решение.,
2,style_review,patch_text01,message/d02.mbe/000_Sheet1.csv,208,f_d0201_0760_0030,char_FALCOMON,,действительно,проверить машинный усилитель,"Shrinkage did progress in the previous battle, but I hope we
can get on with what needs to be done without excuses.","Усадка действительно продвинулась вперед в предыдущем бою, но я
надеюсь, что мы сможем продолжить то, что должно быть сделано, без оправданий.",
2,style_review,patch_text01,message/d02.mbe/000_Sheet1.csv,220,f_d0201_810_0030,char_MEGAGROWLMON,,довольно,проверить машинный усилитель,"Gotta say, that guy was pretty strong, though. I'd love to
go another round with 'em.","Должен сказать, этот парень был довольно силен. Я бы с
удовольствием провел с ними еще один раунд.",
2,style_review,patch_text01,message/d02.mbe/000_Sheet1.csv,229,f_d0201_840_0020,char_YATAGARAMON,,довольно,проверить машинный усилитель,"It was quite some time ago, but I remember you also solved
our troubles with Central Tower and Locomon not arriving.","Это было довольно давно, но я помню, что вы также решили наши
проблемы с Центральной башней и не прибывшим Локомотивом.",
2,style_review,patch_text01,message/d02.mbe/000_Sheet1.csv,286,f_d0202_0020_0020,char_TYUMON,,действительно,проверить машинный усилитель,"One of my pals is always there by himself, but who knows,
Minervamon might actually be home. Go have a look.
","Один из моих приятелей всегда бывает там один, но кто знает,
может, Минервамон действительно дома. Пойди посмотри.",
2,style_review,patch_text01,message/d02.mbe/000_Sheet1.csv,291,f_d0202_0040_0010,char_LUNAMON,,действительно,проверить машинный усилитель,"You really helped us out! I don't know what we would've done
without you!","Вы действительно помогли нам! Не знаю, что бы мы без вас делали!",
2,style_review,patch_text01,message/d02.mbe/000_Sheet1.csv,317,f_d0202_0090_0050,char_MECHANORIMON,,довольно,проверить машинный усилитель,"Driving off Titans is no easy feat, though... Humans must
be pretty tough creatures.","Однако отогнать титанов - нелегкий подвиг... Люди, должно быть,
довольно выносливые существа.",
2,style_review,patch_text01,message/d02.mbe/000_Sheet1.csv,424,f_d0202_0490_0020,char_ARCHNEMON,,действительно,проверить машинный усилитель,"...But they did show us how to fight, so I guess I did get
something out of all this. It's a very weird feeling.","... Но они показали нам, как драться, так что, думаю, я
действительно кое-что извлек из всего этого. Это очень странное чувство.",
2,style_review,patch_text01,message/d02.mbe/000_Sheet1.csv,430,f_d0202_0530_0030,char_MUSYAMON,,действительно,проверить машинный усилитель,"Well, the enemy general did flee, so I think we may
be okay in this regard.","Что ж, вражеский генерал действительно сбежал, так что я думаю,
что с нами все в порядке в этом отношении.",
2,style_review,patch_text01,message/d02.mbe/000_Sheet1.csv,505,f_d0202_9010_0040,char_KOKUWAMON,,действительно,проверить машинный усилитель,I... lose. You're... really good.,Я… проиграл. Ты... действительно хорош.,
2,style_review,patch_text01,message/d02.mbe/000_Sheet1.csv,510,f_d0203_0010_0040,char_PLAYER_M,,действительно,проверить машинный усилитель,"""If you're hungry, buy some Digimeat from the shop on the
main street. Just don't eat too much. It's really good!""","""Если вы голодны, купите немного ДигиМясо в магазине на главной
улице. Только не ешьте слишком много. Это действительно вкусно!""",
2,style_review,patch_text01,message/d02.mbe/000_Sheet1.csv,584,f_d0204_0120_0010,char_PUMPMON,,действительно,проверить машинный усилитель,"Wow, that Lillymon over there is really cute...
Aren't you gonna go say hi?","Вау, вон та Лилимон действительно милая... Ты не собираешься
подойти поздороваться?",
2,style_review,patch_text01,message/d02.mbe/000_Sheet1.csv,604,f_d0204_0170_0030,char_PANJYAMON,,действительно,проверить машинный усилитель,"Hehe. Timid hits from afar, huh? Does the enemy really
scare you that much?","Хе-хе. Робкие удары издалека, да? Противник действительно так
сильно тебя пугает?",
2,style_review,patch_text01,message/d02.mbe/000_Sheet1.csv,636,f_d0204_0240_0030,char_ARCHNEMON,,довольно,проверить машинный усилитель,You... look pretty tasty... *mumbling*,Ты... выглядишь довольно аппетитно... * бормоча*,
2,style_review,patch_text01,message/d02.mbe/000_Sheet1.csv,643,f_d0204_0270_0010,char_FALCOMON,,довольно,проверить машинный усилитель,"Yikes. It's pretty scary out there.
Yep. I'm staying inside...",Ого. Снаружи довольно страшно. Да. Я остаюсь внутри...,
2,style_review,patch_text01,message/d02.mbe/000_Sheet1.csv,649,f_d0204_0280_0060,char_MERCURYMON,,довольно,проверить машинный усилитель,"Allow me to thank you for your help with Central Tower.
I received word that the Digimon there are quite formidable.","Позвольте мне поблагодарить вас за помощь с Центральной башней.
Я получил известие, что дигимоны там довольно грозные.",
2,style_review,patch_text01,message/d02.mbe/000_Sheet1.csv,694,f_d0204_0470_0020,char_ARCHNEMON,,довольно,проверить машинный усилитель,"Oh, but you look pretty tasty. Now which part should I eat
first...","О, но ты выглядишь довольно аппетитно. Теперь, какую часть мне
съесть первой...",
