priority,category,package,file,line,row_id,speaker,shared_mf_alias,marker,recommended_action,source_en,current_ru,tags
4,possible_player_address_gender,patch_text01,message/m160.mbe/000_Sheet1.csv,44,m160_060_030,char_JUNOMON,,был,"проверить, относится ли форма к игроку","We must protect the world from them, O Great Guardian.
For this purpose, and this purpose alone, were you born.","Мы должны защитить мир от них, о Великий Хранитель. Для этой
цели, и только для этой, ты был рожден.",m160_060_030
4,possible_player_address_gender,patch_text01,message/m170.mbe/000_Sheet1.csv,84,m170_065_100,char_SHELLMON,,сказала,"проверить, относится ли форма к игроку","But it's just like you said, right? You don't need a reason to care
about someone when they're hurt.","Но ведь всё именно так, как ты сказала, правда?
Чтобы позаботиться о том, кому больно, причина не нужна.",m170_065_100
4,possible_player_address_gender,patch_text01,message/m170.mbe/000_Sheet1.csv,129,m170_090_030,char_SHELLMON,,права,"проверить, относится ли форма к игроку","You're right... It'll be harder than ever for them
to understand now...",Ты права... Теперь им будет ещё труднее это понять...,m170_090_030
4,possible_player_address_gender,patch_text01,message/m170.mbe/000_Sheet1.csv,182,m170_130_050,char_SHARKMON_BOSS,,жив,"проверить, относится ли форма к игроку",...! You! You're alive?!,...! Ты?! Ты жив?!,m170_130_050
4,possible_player_address_gender,patch_text01,message/m170.mbe/000_Sheet1.csv,258,m170_210_090,char_JUNOMON,,уверен,"проверить, относится ли форма к игроку",The Current... Are you certain that is what the Titans said?,"Течение... Ты уверен, что Титаны сказали именно это?",m170_210_090
4,possible_player_address_gender,patch_text01,message/m190.mbe/000_Sheet1.csv,71,m190_060_210,char_JUNOMON,,должен,"проверить, относится ли форма к игроку",Great Guardian! You must stay behind.,Великий Страж! Ты должен остаться.,m190_060_210
4,possible_player_address_gender,patch_text01,message/m210.mbe/000_Sheet1.csv,71,m210_030_120,char_INORI,,ранен,"проверить, относится ли форма к игроку","Wh-What's wrong? You look like you're in pain... Are you
hurt or something?","Ч-Что случилось? Ты выглядишь, будто тебе больно... Ты ранен или
что?",m210_030_120
4,possible_player_address_gender,patch_text01,message/m210.mbe/000_Sheet1.csv,90,m210_030_270,char_AEGIOCHUSMON,,права,"проверить, относится ли форма к игроку",You're right.,Ты права.,m210_030_270
4,possible_player_address_gender,patch_text01,message/m210.mbe/000_Sheet1.csv,109,m210_033_020,char_INORI,,ранен,"проверить, относится ли форма к игроку",You look like you're in pain... Are you hurt or something?,"Ты выглядишь, будто тебе больно... Ты ранен или что?",
4,possible_player_address_gender,patch_text01,message/m230.mbe/000_Sheet1.csv,29,m230_020_040,char_HIROKO,,была,"проверить, относится ли форма к игроку","What am I...?! You're asking about ME?! You... You... Where have
YOU been? Inori!!","Что я...?! Ты спрашиваешь про МЕНЯ?! Ты... Ты... Где же ТЫ была?
Инори!!",m230_020_040
4,possible_player_address_gender,patch_text01,message/m230.mbe/000_Sheet1.csv,68,m230_030_060,char_PLAYER_M,,вернулась,"проверить, относится ли форма к игроку","Don't worry, we'll make sure you get back to your world.{next}","Не волнуйся, мы позаботимся о том, чтобы ты вернулась в свой мир.{next}",
4,possible_player_address_gender,patch_text01,message/m260.mbe/000_Sheet1.csv,82,m260_080_310,char_AEGIOMON,,уверен,"проверить, относится ли форма к игроку","Are you sure that's a good idea? If we don't go,
then Venusmon will probably have to go instead.","Ты уверен, что это хорошая идея? Если мы не пойдём, тогда,
вероятно, вместо нас придётся идти Венусмон.",m260_080_310
4,possible_player_address_gender,patch_text01,message/m280.mbe/000_Sheet1.csv,27,m280_030_120,char_INORI,,была,"проверить, относится ли форма к игроку",...you've been so kind to us!,...ты была так добра к нам!,m280_040_090
4,possible_player_address_gender,patch_text01,message/m280.mbe/000_Sheet1.csv,45,m280_040_090,char_INORI,,была,"проверить, относится ли форма к игроку",...you've been so kind to us!,...ты была так добра к нам!,m280_040_090
4,possible_player_address_gender,patch_text01,message/m290.mbe/000_Sheet1.csv,36,m290_060_200,char_AEGIOMON,,сделал,"проверить, относится ли форма к игроку",Why would you do that?!,Зачем ты это сделал?!,m290_060_200
4,possible_player_address_gender,patch_text01,message/m300.mbe/000_Sheet1.csv,76,m300_090_010,char_BACCHUSMON,,была,"проверить, относится ли форма к игроку",You were right. I shouldn't have let my guard down.,Ты была права. Мне не следовало терять бдительность.,m300_090_010
4,possible_player_address_gender,patch_text01,message/m300.mbe/000_Sheet1.csv,84,m300_090_090,char_BACCHUSMON,,знал,"проверить, относится ли форма к игроку","I felt it, you know. I knew how sincerely thankful you were.","Я чувствовал это, знаешь ли. Я знал, насколько ты была искренне
благодарна.",m300_090_090
4,possible_player_address_gender,patch_text01,message/m300.mbe/000_Sheet1.csv,85,m300_090_100,char_BACCHUSMON,,думала,"проверить, относится ли форма к игроку",Did you think I didn't hear you?,"Ты думала, я тебя не слышал?",m300_090_100
4,possible_player_address_gender,patch_text01,message/m300.mbe/000_Sheet1.csv,192,m300_140_250,char_AEGIOMON,,нашла,"проверить, относится ли форма к игроку","Inori, you were the one who found me in the underground
below Shinjuku... That wasn't a coincidence.","Инори, это ты нашла меня в подземелье под Синдзюку... Это не
было совпадением.",m300_140_250
4,possible_player_address_gender,patch_text01,message/m320.mbe/000_Sheet1.csv,125,m320_080_060,char_INORI,,жив,"проверить, относится ли форма к игроку","True. But I think we avoided the worst outcome.
As long you're alive, you can always try again...","Верно. Но я думаю, мы избежали худшего исхода. Пока ты жив, ты
всегда можешь попытаться снова...",m320_080_060
4,possible_player_address_gender,patch_text01,message/m360.mbe/000_Sheet1.csv,35,m360_070_100,char_PLUTOMON,,сказал,"проверить, относится ли форма к игроку",You said you are... of Merukimon's ilk... Are you not?,"Ты сказал, что ты... из числа Меркуримона... Не так ли?",m360_070_100
4,possible_player_address_gender,patch_text01,message/m400.mbe/000_Sheet1.csv,26,m400_011_130,char_PUMPMON,,уверен,"проверить, относится ли форма к игроку","I'm sure you got your reasons for saying what you did,
but just try not to make things worse.","Я уверен, у тебя были причины сказать то, что ты сказал, но
просто постарайся не усугублять ситуацию.",
4,possible_player_address_gender,patch_text01,message/m400.mbe/000_Sheet1.csv,59,m400_030_020,char_DIANAMON,,был,"проверить, относится ли форма к игроку","You were right by my side, but you couldn't see anything, huh.
You have no idea what the dark side of the moon is like.","Ты был рядом со мной, но ничего не видел, да. Ты понятия не
имеешь, какова тёмная сторона луны.",m400_030_020
4,possible_player_address_gender,patch_text01,message/m410.mbe/000_Sheet1.csv,15,m410_001_100,char_DIANAMON,,был,"проверить, относится ли форма к игроку","When I closed off my heart, you were my only confidant!","Когда я закрыла своё сердце, ты был моим единственным доверенным
лицом!",m410_001_100
4,possible_player_address_gender,patch_text01,message/m420.mbe/000_Sheet1.csv,89,m420_100_080,char_AEGIOMON,,пришёл,"проверить, относится ли форма к игроку","You came to help me, didn't you?","Ты пришёл помочь мне, не так ли?",m420_100_080
4,possible_player_address_gender,patch_text01,message/m420.mbe/000_Sheet1.csv,90,m420_100_090,char_AEGIOMON,,пришёл,"проверить, относится ли форма к игроку","You came to encourage me, to tell me to move forward
and restart the flow of time.","Ты пришёл ободрить меня, сказать мне, чтобы я двигался вперёд и
перезапустил поток времени.",m420_100_090
4,possible_player_address_gender,patch_text01,message/m420.mbe/000_Sheet1.csv,107,m420_120_060,char_JUNOMON,,был,"проверить, относится ли форма к игроку","I still remember your warmth when you were just an egg.
Being able to see you in this form has made it all worth it.","Я до сих пор помню твоё тепло, когда ты был всего лишь яйцом.
Возможность видеть тебя в этой форме окупила всё.",m420_120_060
4,possible_player_address_gender,patch_text01,message/rumor_npc.mbe/000_Sheet1.csv,547,r_d0407_0080_0060,char_???,,уверен,"проверить, относится ли форма к игроку","You sure you're okay, old
fogey...?","Ты уверен, что с тобой все в порядке, старина?..",
4,possible_player_address_gender,patch_text01,message/rumor_npc.mbe/000_Sheet1.csv,747,r_d1204_0010_0130,char_TAILMON,,готов,"проверить, относится ли форма к игроку","You, there! You ready for
this?!","Ты, там! Ты готов к этому?!",
4,possible_player_address_gender,patch_text01,message/s010_001.mbe/000_Sheet1.csv,53,s010_001_430,char_ZUBAEAGERMON,,сделал,"проверить, относится ли форма к игроку","It's mostly a vibe, so it's hard to explain. How would you
make this shirt the Twentiest?","Это скорее ощущение, так что объяснить трудно.
Как бы ты сделал эту футболку по-двадцатейшему?",
4,possible_player_address_gender,patch_text01,message/s010_156.mbe/000_Sheet1.csv,43,s010_156_302,char_PLAYER_M,,уверена,"проверить, относится ли форма к игроку",{next}You're sure it wasn't in a dream?,"{next}Ты уверена, что это был не сон?",
4,possible_player_address_gender,patch_text01,message/s010_179.mbe/000_Sheet1.csv,24,s010_179_190,char_SUMERAGI,,прав,"проверить, относится ли форма к игроку","Well, you're right. It's me, Kuroi. I'm surprised you
realized who I was.","Ты прав. Это я, Курои. Удивлён,
что ты меня узнал.",
4,possible_player_address_gender,patch_text01,message/s010_180.mbe/000_Sheet1.csv,23,s010_180_200,char_TOUDO,,ранена,"проверить, относится ли форма к игроку","Are you hurt?! And all because you protected me... Help is
on the way! Hang in there!","Ты ранена?! И всё потому, что защитила меня... Помощь уже
в пути! Держись!",
4,possible_player_address_gender,patch_text01,message/s010_180.mbe/000_Sheet1.csv,52,s010_180_450,char_TOUDO,,сделал,"проверить, относится ли форма к игроку","You did, huh? Well... that's a little embarrassing.","Ты это сделал, да? Ну... это немного смущает.",
4,possible_player_address_gender,patch_text01,message/s020_018.mbe/000_Sheet1.csv,19,s020_018_140,char_KAMEMON,,сделал,"проверить, относится ли форма к игроку","The thing is... I feel like there's a reason the Titans are gone
besides all you did.","Дело в том... Я чувствую, что есть причина, по которой Титанов
больше нет, помимо всего, что ты сделал.",
4,possible_player_address_gender,patch_text01,message/s020_018.mbe/000_Sheet1.csv,67,s020_018_530,char_KAMEMON,,прав,"проверить, относится ли форма к игроку","You're right. There's no other way. Forgive us, Shellmon!","Ты прав. Другого выхода нет. Прости нас, Шеллмон!",
4,possible_player_address_gender,patch_text01,message/s020_018.mbe/000_Sheet1.csv,95,s020_018_760,char_KAMEMON,,вернулся,"проверить, относится ли форма к игроку","You're back! Are you free to swim around and find that
aquatic plant now?","Ты вернулся! Теперь ты можешь свободно плавать и находить это
водное растение?",
4,possible_player_address_gender,patch_text01,message/s020_019.mbe/000_Sheet1.csv,40,s020_019_320,char_NEPTUNEMON,,готов,"проверить, относится ли форма к игроку","Well? Are you ready to rescue that trapped Digimon? I need
you to show me the way.","Ну что? Ты готов спасти этого пойманного в ловушку Дигимона? Мне
нужно, чтобы ты показал мне дорогу.",
4,possible_player_address_gender,patch_text01,message/s020_019.mbe/000_Sheet1.csv,55,s020_019_440,char_JUMBOGAMEMON,,вернулся,"проверить, относится ли форма к игроку",You back?! And with you... No! You really bring...?,Ты вернулся?! И с тобой... Нет! Ты правда приносишь...?,
4,possible_player_address_gender,patch_text01,message/s020_173.mbe/000_Sheet1.csv,62,s020_173_440,char_MARINEANGEMON,,должен,"проверить, относится ли форма к игроку","Hey! You're not supposed to sigh! I just need to hear one
more word of encouragement!","Эй! Ты не должен вздыхать! Мне просто нужно услышать еще одно
слово ободрения!",
4,possible_player_address_gender,patch_text01,message/s030_029.mbe/000_Sheet1.csv,34,s030_029_240,char_TONOSAMAGEKOMON,,уверен,"проверить, относится ли форма к игроку","Glurp, glurp... Are you certain there are no Titans, glurp?
Oh, what should I do, glurp?!","Глурп, глурп... Ты уверен, что титанов нет, глурп? О, что мне
делать, глурп?!",
4,possible_player_address_gender,patch_text01,message/s030_030.mbe/000_Sheet1.csv,12,s030_030_090,char_PECKMON,,должен,"проверить, относится ли форма к игроку","Squawk! You make it sound like you're going to ignore this!
You can't! You have to go!","Крик! Ты говоришь так, будто собираешься это проигнорировать!
Ты не можешь! Ты должен уйти!",
4,possible_player_address_gender,patch_text01,message/s030_183.mbe/000_Sheet1.csv,26,s030_183_211,char_PLAYER_M,,сделала,"проверить, относится ли форма к игроку",{next}What did you do?,{next}Что ты сделала?,
4,possible_player_address_gender,patch_text01,message/s030_183.mbe/000_Sheet1.csv,48,s030_183_400,char_SIRENMON,,пришёл,"проверить, относится ли форма к игроку","Ah, what a relief! It seems you've come back to your senses.","Ах, какое облегчение! Похоже, ты пришёл в себя.",
4,possible_player_address_gender,patch_text01,message/s040_033.mbe/000_Sheet1.csv,32,s040_033_280,char_DRIMOGEMON_YB,,готов,"проверить, относится ли форма к игроку",Are you ready? Let's go take out that Titan!,Ты готов? Пойдём побьём этого Титана!,
4,possible_player_address_gender,patch_text01,message/s040_033.mbe/000_Sheet1.csv,47,s040_033_410,char_DRIMOGEMON_OB,,готов,"проверить, относится ли форма к игроку","Hey, you ready? Let's do this!","Эй, ты готов? Тогда за дело!",
4,possible_player_address_gender,patch_text01,message/s040_033.mbe/000_Sheet1.csv,75,s040_033_680,char_DRIMOGEMON_OB,,прав,"проверить, относится ли форма к игроку","Whoa, you're right! Let's see... ""Let's bring peace to Iliad
together, the two of us!""","Ого, ты прав! Так... «Давайте вместе принесём
мир Илиаде, только мы вдвоём!»",
4,possible_player_address_gender,patch_text01,message/s040_160.mbe/000_Sheet1.csv,26,s040_160_200,char_MARSMON,,пришел,"проверить, относится ли форма к игроку","Hey, nice work back there! You come to check up on me?","Эй, отличная работа! Ты пришел проведать меня?",
4,possible_player_address_gender,patch_text01,message/s050_038.mbe/000_Sheet1.csv,6,s050_038_0030,char_ZUDOMON,,должен,"проверить, относится ли форма к игроку","Please. You should know how famous you are. You're the talk
of the town!","Пожалуйста. Ты должен знать, насколько ты знаменит. О тебе
говорит весь город!",
4,possible_player_address_gender,patch_text01,message/s050_038.mbe/000_Sheet1.csv,26,s050_038_0200,char_ZUDOMON,,вернулся,"проверить, относится ли форма к игроку","Ah, you're back, and I see you got all the materials!","А, ты вернулся, и я вижу, у тебя есть все материалы!",
4,possible_player_address_gender,patch_text01,message/s050_042.mbe/000_Sheet1.csv,14,s050_042_0091,char_PLAYER_M,,нашёл,"проверить, относится ли форма к игроку",{next}Did you find a Parrotmon plume?,{next}Ты нашёл перо Парротмона?,
4,possible_player_address_gender,patch_text01,message/s050_042.mbe/000_Sheet1.csv,36,s050_042_0270,char_SOLARMON,,нашёл,"проверить, относится ли форма к игроку","Did you find a Parrotmon plume?! Okay, hand it over.","Ты нашёл перо Парротмона?! Отлично, отдавай.",
4,possible_player_address_gender,patch_text01,message/s050_042.mbe/000_Sheet1.csv,38,s050_042_0280,char_SOLARMON,,рад,"проверить, относится ли форма к игроку","Aren't you glad we teamed up? I did most of the work,
but I won't forget your help.","Разве ты не рад, что мы объединились? Я выполнил большую часть
работы, но я не забуду твою помощь.",
4,possible_player_address_gender,patch_text01,message/s050_043.mbe/000_Sheet1.csv,76,s050_043_640,char_BEARMON_OB,,нашел,"проверить, относится ли форма к игроку","...That's the real deal! I don't believe it! Where'd ya find
that?",... Это реально! Я в это не верю! Где ты это нашел?,
4,possible_player_address_gender,patch_text01,message/s050_152.mbe/000_Sheet1.csv,64,s050_152_450,char_PLAYER_M,,был,"проверить, относится ли форма к игроку",{next}I want you on my side.,"{next}Хочу, чтобы ты был на моей стороне.",
4,possible_player_address_gender,patch_text01,message/s070_056.mbe/000_Sheet1.csv,39,s070_056_320,char_MINERVAMON,,вернулся,"проверить, относится ли форма к игроку","Ah, you're back. Well? Did you find a worthy Digimon for me?","А, ты вернулся. Ну что? Ты нашел для меня достойного Дигимона?",
4,possible_player_address_gender,patch_text01,message/s070_057.mbe/000_Sheet1.csv,8,s070_057_050,char_MINERVAMON,,готов,"проверить, относится ли форма к игроку","You aren't ready? Okay, then come back when you feel up for
a fight.","Ты не готов? Ладно, тогда приходи, когда почувствуешь, что готов
к драке.",
4,possible_player_address_gender,patch_text01,message/s080_059.mbe/000_Sheet1.csv,43,s080_059_360,char_BLIMPMON,,прав,"проверить, относится ли форма к игроку","Hehehe. Ya aren't wrong! Anybody who'd wanna visit the
Cosmic Area has energy to burn.","Хехехе. Тут ты прав: чтобы сунуться в Космическую область,
энергии нужно с запасом.",
4,possible_player_address_gender,patch_text01,message/s095_082.mbe/000_Sheet1.csv,16,s095_082_102,char_PLAYER_M,,уверен,"проверить, относится ли форма к игроку",{next}Are you sure this is from an action figure?,"{next}Ты уверен, что это от фигурки?",
4,possible_player_address_gender,patch_text01,message/s095_082.mbe/000_Sheet1.csv,75,s095_082_600,char_VULCANUSMON,,вернулся,"проверить, относится ли форма к игроку",You're back. And you brought me something?,Ты вернулся. И что это у тебя?,
4,possible_player_address_gender,patch_text01,message/s110_090.mbe/000_Sheet1.csv,16,s110_090_120,char_AGUMON,,должен,"проверить, относится ли форма к игроку","Please! I think my partner is somewhere inside this space.
You've gotta come with me!","Пожалуйста! Я думаю, что мой партнер где-то внутри этого
пространства. Ты должен пойти со мной!",
4,possible_player_address_gender,patch_text01,message/s110_091.mbe/000_Sheet1.csv,15,s110_091_120,char_AGUMON,,должен,"проверить, относится ли форма к игроку","You mustn't say such things, Gabumon! We should be trying to
help these kids.","Ты не должен говорить такие вещи, Габумон! Мы должны попытаться
помочь этим детям.",
4,possible_player_address_gender,patch_text01,message/s110_092.mbe/000_Sheet1.csv,24,s110_092_172,char_PLAYER_M,,решил,"проверить, относится ли форма к игроку",{next}What kind of fortune telling are you getting?,{next}На чём ты решил гадать?,
4,possible_player_address_gender,patch_text01,message/s110_092.mbe/000_Sheet1.csv,69,s110_092_540,char_PLAYER_M,,уверен,"проверить, относится ли форма к игроку",{next}Are you sure about this?,{next}Ты уверен?,
4,possible_player_address_gender,patch_text01,message/s110_094.mbe/000_Sheet1.csv,2,s110_094_010,char_PLUTOMON,,готов,"проверить, относится ли форма к игроку","Now, then. Are you ready to go?","Ну что, ты готов идти?",
4,possible_player_address_gender,patch_text01,message/s110_100.mbe/000_Sheet1.csv,4,s110_100_030,char_V-MON,,видел,"проверить, относится ли форма к игроку","Man, I dunno what you saw in the human world, but aren't you
being a little too negative?","Слушай, не знаю, что ты видел в мире людей,
но ты не слишком мрачно настроен?",
4,possible_player_address_gender,patch_text01,message/s110_101.mbe/000_Sheet1.csv,101,s110_101_840,char_BREAKDRAMON,,был,"проверить, относится ли форма к игроку","Oh? Did you attend my last meet-and-greet? I like to take
care of my fans, but...","Да? Ты был на моей последней встрече? Мне нравится заботиться о
своих фанатах, но...",
4,possible_player_address_gender,patch_text01,message/s110_103.mbe/000_Sheet1.csv,37,s110_103_300,char_DYNASMON,,готов,"проверить, относится ли форма к игроку","Are you ready? Now, then, I challenge you to a duel!",Ты готов? А теперь я вызываю тебя на дуэль!,
4,possible_player_address_gender,patch_text01,message/s110_108.mbe/000_Sheet1.csv,42,s110_108_330,char_EXAMON,,должен,"проверить, относится ли форма к игроку","That medicine sounds like it might work. You must take me
to where I can find it.","Это лекарство, похоже, может сработать. Ты должен отвезти меня
туда, где я смогу его найти.",
4,possible_player_address_gender,patch_text01,message/s110_108.mbe/000_Sheet1.csv,51,s110_108_420,char_VENUSMON,,был,"проверить, относится ли форма к игроку","...Examon. So you WERE there. I can finally kind of see
you now.","...Экзамен. Итак, ты БЫЛ там. Теперь я наконец-то могу тебя
видеть.",
4,possible_player_address_gender,patch_text01,message/s110_108.mbe/000_Sheet1.csv,72,s110_108_630,char_VENUSMON,,был,"проверить, относится ли форма к игроку","Because you were so miniscule before, now you seem enormous.","Из-за того, что раньше ты был таким крошечным, теперь ты
кажешься огромным.",
4,possible_player_address_gender,patch_text01,message/s110_113.mbe/000_Sheet1.csv,5,s110_113_040,char_PLAYER_M,,уверен,"проверить, относится ли форма к игроку",{next}Are you sure this is okay?,"{next}Ты уверен, что так можно?",
4,possible_player_address_gender,patch_text01,message/s110_208.mbe/000_Sheet1.csv,14,s110_208_110,char_MUSYAMON,,должен,"проверить, относится ли форма к игроку","The great hero of Shambala, Susanomon. You should feel
honored to fight him.","Перед тобой великий герой Шамбалы — Сусаномон. Ты должен
считать за честь возможность сразиться с ним.",
4,possible_player_address_gender,patch_text01,message/s110_211.mbe/000_Sheet1.csv,42,s110_211_295,char_DUKEMON,,хотел,"проверить, относится ли форма к игроку","Right now, I would rather move my body than rest! Would you
like to fight again?","Прямо сейчас я бы предпочел двигаться, а не отдыхать! Ты хотел
бы снова драться?",
4,possible_player_address_gender,patch_text01,message/s200_148.mbe/000_Sheet1.csv,41,s200_148_390,char_PALMON,,прав,"проверить, относится ли форма к игроку","Yeah... you have a point! Maybe humans aren't as scary
as I thought?","Да... ты прав! Может, люди не так страшны, как я думал?",
4,possible_player_address_gender,patch_text01,message/s910_169.mbe/000_Sheet1.csv,111,s910_169_930,char_HIROKO,,попал,"проверить, относится ли форма к игроку","What? You didn't catch on? You came here purely by
coincidence? Guess I lucked out...","Что? Ты не понял? Ты попал сюда чисто случайно? Думаю, мне
повезло...",
4,possible_player_address_gender,patch_text01,message/s910_170.mbe/000_Sheet1.csv,154,s910_170_1410,char_MILLENNIUMON,,должен,"проверить, относится ли форма к игроку",You should go and live a happy life.,Ты должен уйти и жить счастливой жизнью.,
4,possible_player_address_gender,patch_text01,message/s910_170.mbe/000_Sheet1.csv,168,s910_170_1550,char_HIROKO,,вернулся,"проверить, относится ли форма к игроку","Ah, you're back. It looks like young Norio made it home
safely?","А, ты вернулся. Похоже, юный Норио благополучно добрался домой?",
4,possible_player_address_gender,patch_text01,message/s910_170.mbe/000_Sheet1.csv,170,s910_170_1570,char_NORIO,,готова,"проверить, относится ли форма к игроку","Okay, we should be heading home, too. Are you ready, Hanae?","Ладно, нам тоже пора домой. Ты готова, Ханаэ?",
4,possible_player_address_gender,patch_text01,message/s910_170.mbe/000_Sheet1.csv,28,s910_170_230,char_NORIO,,уверена,"проверить, относится ли форма к игроку",Wh-Wh-What is this place?! Are you sure about this?!,"Ч-ч-что это за место?! Ты уверена, что всё правильно?!",
4,possible_player_address_gender,patch_text01,message/t01.mbe/000_Sheet1.csv,36,f_t0101_0190_0010,char_YOUNG_MAN,,знал,"проверить, относится ли форма к игроку",Agent Alpha is a good anime. Did you know it's a remake?,"«Агент Альфа» — хорошее аниме. Ты знал, что это ремейк?",
4,possible_player_address_gender,patch_text01,message/t01.mbe/000_Sheet1.csv,111,f_t0103_9000_0040,char_YOUNG_WOMAN,,думал,"проверить, относится ли форма к игроку","All right! I win! I bet you thought I'd be bad
at this game, huh?! Well, too bad for you!","Отлично, я выиграла! Уверена, ты думал, что я плохо играю,
да? Не повезло тебе!",
4,possible_player_address_gender,patch_text01,message/t01.mbe/000_Sheet1.csv,278,f_t0121_080_0020,char_ASTAMON,,готов,"проверить, относится ли форма к игроку","Are you prepared for the match?
Enter once you're ready.","Ты готов к матчу? Входи, когда будешь готов.",
4,possible_player_address_gender,patch_text01,message/t01.mbe/000_Sheet1.csv,282,f_t0121_090_0030,char_DIGIBATO_MAGAZINE_REPORTER,,устал,"проверить, относится ли форма к игроку",What's that? You're tired and want to talk later?,Что это? Ты устал и хочешь поговорить позже?,
2,style_review,addcont_01_text01,message/d120.mbe/000_Sheet1.csv,107,d120_110_010,char_KUREMIKYOKO,,действительно,проверить машинный усилитель,"""So... you're really going?""",— Итак… ты действительно собираешься?,d120_110_010
2,style_review,addcont_02_text01,message/d220.mbe/000_Sheet1.csv,126,d220_110_080,char_BANCHOMAMEMON,,довольно,проверить машинный усилитель,...a pretty impressive fake.,...довольно впечатляющая подделка.,d220_110_080
2,style_review,addcont_02_text01,message/d240.mbe/000_Sheet1.csv,44,d240_041_030,char_TOUDO,,действительно,проверить машинный усилитель,"""I'll admit, with all that's going on right now, we do need help.
But I'm not about to put a civilian's life at risk.""","«Признаю, сейчас нам действительно нужна помощь.
Но я не собираюсь рисковать жизнью гражданского».",
2,style_review,addcont_02_text01,message/d240.mbe/000_Sheet1.csv,60,d240_051_040,char_HIROKO,,действительно,проверить машинный усилитель,"""Is that... really possible?""",«Это... действительно возможно?»,
2,style_review,addcont_03_text01,message/d330.mbe/000_Sheet1.csv,32,d330_030_050,char_KUGA,,действительно,проверить машинный усилитель,"""Wait...! A-Are you really going to let me off so easily?!""",«Подожди...! Ты действительно собираешься так легко меня отпустить?!»,d330_030_050
2,style_review,addcont_03_text01,message/d330.mbe/000_Sheet1.csv,49,d330_040_090,char_SIMMONS,,действительно,проверить машинный усилитель,"""...You truly are a hopeless fool.""",«...Ты действительно безнадежный дурак».,d330_040_090
2,style_review,addcont_03_text01,message/d350.mbe/000_Sheet1.csv,31,d350_020_180,char_ALPHAMON,,действительно,проверить машинный усилитель,...Thank you. I truly cannot thank you enough.,"...Спасибо. Я действительно не знаю, как вас отблагодарить.",d350_020_180
2,style_review,patch_text01,message/arena01.mbe/000_Sheet1.csv,134,arena01_f001_016_040,char_LOPMON,,довольно,проверить машинный усилитель,"No way! It's them again! I can't believe it. Well, it makes
absolutely no sense, but I guess it's pretty hilarious!","Ни за что! Это снова они! Я не могу в это поверить. Ну, в этом
нет абсолютно никакого смысла, но я думаю, это довольно весело!",
2,style_review,patch_text01,message/arena01.mbe/000_Sheet1.csv,188,arena01_f001_023_040,char_RAPIDMON_ARMOR,,действительно,проверить машинный усилитель,"While we do wish to prove our strength, nothing makes us
happier than simply facing you in battle!","Хотя мы действительно хотим доказать свою силу, ничто не делает
нас счастливее, чем просто встретиться с вами в бою!",
2,style_review,patch_text01,message/battle.mbe/000_Sheet1.csv,525,2110099104,char_DUKEMON,,действительно,проверить машинный усилитель,"This is what I, Gallantmon, am truly capable of!","Это то, на что я, Галантмон, действительно способен!",
2,style_review,patch_text01,message/d01.mbe/000_Sheet1.csv,59,f_d0101_0160_0014,char_WIZARDMON,,действительно,проверить машинный усилитель,Do you truly understand?,Ты действительно понимаешь?,
2,style_review,patch_text01,message/d010.mbe/000_Sheet1.csv,3,d010_010_020,char_MIREI,,довольно,проверить машинный усилитель,"I've observed a rather strange space.
An irregular world, cut off from normal space-time.","Я обнаружила довольно странное пространство.
Аномальный мир, отрезанный от нормального пространства-времени.",
2,style_review,patch_text01,message/d02.mbe/000_Sheet1.csv,119,f_d0201_0490_0020,char_PANDAMON,,Действительно,проверить машинный усилитель,"Indeed... We must be vigilant about not letting our
defenses falter.","Действительно... Мы должны быть бдительны и не позволять нашей
обороне ослабевать.",
2,style_review,patch_text01,message/d02.mbe/000_Sheet1.csv,131,f_d0201_0550_0030,char_IMPMON,,довольно,проверить машинный усилитель,"So ya took down the Titans...?
Yeah, I guess that's pretty impressive...","Итак, тебе удалось победить Титанов...? Да, думаю, это довольно
впечатляет...",
2,style_review,patch_text01,message/d02.mbe/000_Sheet1.csv,189,f_d0201_0680_0040,char_FALCOMON,,действительно,проверить машинный усилитель,...we really need to come up with a more effective solution.,...нам действительно нужно найти более эффективное решение.,
2,style_review,patch_text01,message/d02.mbe/000_Sheet1.csv,286,f_d0202_0020_0020,char_TYUMON,,действительно,проверить машинный усилитель,"One of my pals is always there by himself, but who knows,
Minervamon might actually be home. Go have a look.
","Один из моих приятелей всегда бывает там один, но кто знает,
может, Минервамон действительно дома. Пойди посмотри.",
2,style_review,patch_text01,message/d02.mbe/000_Sheet1.csv,291,f_d0202_0040_0010,char_LUNAMON,,действительно,проверить машинный усилитель,"You really helped us out! I don't know what we would've done
without you!","Вы действительно помогли нам! Не знаю, что бы мы без вас делали!",
2,style_review,patch_text01,message/d02.mbe/000_Sheet1.csv,584,f_d0204_0120_0010,char_PUMPMON,,действительно,проверить машинный усилитель,"Wow, that Lillymon over there is really cute...
Aren't you gonna go say hi?","Вау, вон та Лилимон действительно милая... Ты не собираешься
подойти поздороваться?",
2,style_review,patch_text01,message/d02.mbe/000_Sheet1.csv,604,f_d0204_0170_0030,char_PANJYAMON,,действительно,проверить машинный усилитель,"Hehe. Timid hits from afar, huh? Does the enemy really
scare you that much?","Хе-хе. Робкие удары издалека, да? Противник действительно так
сильно тебя пугает?",
