relative_path,row_id,speaker_id,variant_type,alias_m,alias_f,suggested_speaker_for_M_alias,suggested_speaker_for_F_alias,gender_markers,has_self_pronoun,has_player_pronoun,text
m010.mbe/000_Sheet1.csv,m010_090_020,char_OPERATOR_M,operator,m010_090_020_M,m010_090_020_F,char_OPERATOR_F,char_OPERATOR_M,,,,"Фазово-электронные формы жизни — это загадочные организмы,
часто встречающиеся вблизи аномалий."
m010.mbe/000_Sheet1.csv,m010_090_030,char_OPERATOR_M,operator,m010_090_030_M,m010_090_030_F,char_OPERATOR_F,char_OPERATOR_M,,,,"АДАМАС изучает их годами, но правда об их природе всё ещё
ускользает от нас."
m010.mbe/000_Sheet1.csv,m010_090_040,char_OPERATOR_M,operator,m010_090_040_M,m010_090_040_F,char_OPERATOR_F,char_OPERATOR_M,решил,,,"Аналитический отдел в штабе наконец-то решил дать имя этим
существам в отчёте, который они опубликовали на днях."
m010.mbe/000_Sheet1.csv,m010_090_050,char_OPERATOR_M,operator,m010_090_050_M,m010_090_050_F,char_OPERATOR_F,char_OPERATOR_M,,,,"С этого момента их следует называть ""Цифровыми Монстрами"", или
""Дигимонами"" для краткости!"
m010.mbe/000_Sheet1.csv,m010_090_060,char_OPERATOR_M,operator,m010_090_060_M,m010_090_060_F,char_OPERATOR_F,char_OPERATOR_M,,yes,yes,"Естественно, мы не отправим тебя без защиты. Я передам тебе
немного огневой мощи прямо сейчас."
m010.mbe/000_Sheet1.csv,m010_090_070,char_OPERATOR_M,operator,m010_090_070_M,m010_090_070_F,char_OPERATOR_F,char_OPERATOR_M,,yes,,"Однако соединение позволит мне отправить только одного, так что
делай свой выбор."
m010.mbe/000_Sheet1.csv,m010_090_090,char_OPERATOR_M,operator,m010_090_090_M,m010_090_090_F,char_OPERATOR_F,char_OPERATOR_M,,,yes,Данные были предварительно загружены на твой Дигивайс.
m010.mbe/000_Sheet1.csv,m010_090_100,char_OPERATOR_M,operator,m010_090_100_M,m010_090_100_F,char_OPERATOR_F,char_OPERATOR_M,,,,"Если окажешься в бою, не сомневайся. Главное — выполнить
миссию."
m010.mbe/000_Sheet1.csv,m010_120_010,char_OPERATOR_M,operator,m010_120_010_M,m010_120_010_F,char_OPERATOR_F,char_OPERATOR_M,,,,Подтверждён контакт с враждебными Дигимонами!
m010.mbe/000_Sheet1.csv,m010_120_020,char_OPERATOR_M,operator,m010_120_020_M,m010_120_020_F,char_OPERATOR_F,char_OPERATOR_M,,,,Дигивайс активирован! Выполни программу призыва дигимона!
m010.mbe/000_Sheet1.csv,m010_150_010,char_OPERATOR_M,operator,m010_150_010_M,m010_150_010_F,char_OPERATOR_F,char_OPERATOR_M,,,,"Целевые координаты прямо впереди... но на твоём пути, кажется,
есть препятствие."
m010.mbe/000_Sheet1.csv,m010_150_020,char_OPERATOR_M,operator,m010_150_020_M,m010_150_020_F,char_OPERATOR_F,char_OPERATOR_M,должен,,yes,Твой дигимон должен легко с ним справиться. Попробуй.
m010.mbe/000_Sheet1.csv,m010_200_100,char_OPERATOR_M,operator,m010_200_100_M,m010_200_100_F,char_OPERATOR_F,char_OPERATOR_M,,,,"Полагаю... она и есть цель дополнительного задания. Правда,
объясняет она не слишком много..."
m010.mbe/000_Sheet1.csv,m010_200_110,char_OPERATOR_M,operator,m010_200_110_M,m010_200_110_F,char_OPERATOR_F,char_OPERATOR_M,,,,"Высока вероятность, что на неё повлияла аномалия."
m010.mbe/000_Sheet1.csv,m010_200_120,char_OPERATOR_M,operator,m010_200_120_M,m010_200_120_F,char_OPERATOR_F,char_OPERATOR_M,,yes,,"Меня всё ещё интересует, почему ей уже разрешили связаться
с твоим Дигивайсом."
m010.mbe/000_Sheet1.csv,m010_200_130,char_OPERATOR_M,operator,m010_200_130_M,m010_200_130_F,char_OPERATOR_F,char_OPERATOR_M,,yes,,"Я ещё раз проверю базу данных. Если что-нибудь выясню,
сразу выйду на связь."
m010.mbe/000_Sheet1.csv,m010_200_140,char_OPERATOR_M,operator,m010_200_140_M,m010_200_140_F,char_OPERATOR_F,char_OPERATOR_M,,yes,,"Она меня заинтересовала... но сначала надо разобраться с этим
гигантским Дигимоном."
m010.mbe/000_Sheet1.csv,m010_200_150,char_OPERATOR_M,operator,m010_200_150_M,m010_200_150_F,char_OPERATOR_F,char_OPERATOR_M,,,,"Нельзя позволить ему прорваться в город. Пока продолжай
основную миссию."
m020.mbe/000_Sheet1.csv,m020_050_030,char_OPERATOR_M,operator,m020_050_030_M,m020_050_030_F,char_OPERATOR_F,char_OPERATOR_M,,,,"Тот дигимон — крупнейший из всех, что нам встречались."
m020.mbe/000_Sheet1.csv,m020_050_040,char_OPERATOR_M,operator,m020_050_040_M,m020_050_040_F,char_OPERATOR_F,char_OPERATOR_M,,,,"Аномалии — предвестники дальнейшей трагедии. Высока вероятность,
что впереди нас ждёт ещё больше — и хуже."
m020.mbe/000_Sheet1.csv,m020_050_050,char_OPERATOR_M,operator,m020_050_050_M,m020_050_050_F,char_OPERATOR_F,char_OPERATOR_M,,,,Мы должны пресечь это на корню. Такова наша миссия.
m020.mbe/000_Sheet1.csv,m020_050_070,char_OPERATOR_M,operator,m020_050_070_M,m020_050_070_F,char_OPERATOR_F,char_OPERATOR_M,,yes,yes,"Я рассчитываю на тебя, агент {player}."
m020.mbe/000_Sheet1.csv,m020_170_010,char_OPERATOR_M,operator,m020_170_010_M,m020_170_010_F,char_OPERATOR_F,char_OPERATOR_M,,,,"Эта форма и структура... Без сомнения, рукотворная."
m020.mbe/000_Sheet1.csv,m020_170_020,char_OPERATOR_M,operator,m020_170_020_M,m020_170_020_F,char_OPERATOR_F,char_OPERATOR_M,,,,"Почему правительство вообще закрыло это место? Неужели
происходит что-то, о чём даже АДАМАС не в курсе?"
m020.mbe/000_Sheet1.csv,m020_170_040,char_OPERATOR_M,operator,m020_170_040_M,m020_170_040_F,char_OPERATOR_F,char_OPERATOR_M,,yes,,"Возможно, мы с тобой взялись за слишком сложное дело. Я срочно
запрошу подкрепление."
m020.mbe/000_Sheet1.csv,m020_170_050,char_OPERATOR_M,operator,m020_170_050_M,m020_170_050_F,char_OPERATOR_F,char_OPERATOR_M,,,,"Национальные агентства безопасности мало помогут. Поэтому мы и
существуем. Мы должны выполнить нашу миссию!"
m020.mbe/000_Sheet1.csv,m020_175_010,char_OPERATOR_M,operator,m020_175_010_M,m020_175_010_F,char_OPERATOR_F,char_OPERATOR_M,,,,Что всё это значит?! Почему Дигимоны собираются на крыше?
m020.mbe/000_Sheet1.csv,m020_175_020,char_OPERATOR_M,operator,m020_175_020_M,m020_175_020_F,char_OPERATOR_F,char_OPERATOR_M,,,,Осторожно! Надвигается беда!
m050.mbe/000_Sheet1.csv,m050_010_140,char_OPERATOR_M,operator,m050_010_140_M,m050_010_140_F,char_OPERATOR_F,char_OPERATOR_M,,,,"...Наконец-то связь восстановлена!
Привет, агент {player}!"
m050.mbe/000_Sheet1.csv,m050_010_150,char_OPERATOR_M,operator,m050_010_150_M,m050_010_150_F,char_OPERATOR_F,char_OPERATOR_M,,yes,,"Мне удалось разобрать фрагменты аудио из твоего канала связи.
Даже не знаю, с чего начать."
m050.mbe/000_Sheet1.csv,m050_010_160,char_OPERATOR_M,operator,m050_010_160_M,m050_010_160_F,char_OPERATOR_F,char_OPERATOR_M,,,,"...Итак, с твоей позиции здание правительства Токио
выглядит совершенно невредимым?"
m050.mbe/000_Sheet1.csv,m050_010_170,char_OPERATOR_M,operator,m050_010_170_M,m050_010_170_F,char_OPERATOR_F,char_OPERATOR_M,,,,"А Синдзюку перед моими глазами...
настоящий ад. Словами не передать."
m050.mbe/000_Sheet1.csv,m050_010_180,char_OPERATOR_M,operator,m050_010_180_M,m050_010_180_F,char_OPERATOR_F,char_OPERATOR_M,,,yes,"Также удалось подтвердить: по координатам,
отмеченным как твоё «текущее» местоположение, тебя нет."
m050.mbe/000_Sheet1.csv,m050_010_190,char_OPERATOR_M,operator,m050_010_190_M,m050_010_190_F,char_OPERATOR_F,char_OPERATOR_M,,,,"Сопоставив все данные, аналитический отдел
пришёл к выводу, что..."
m050.mbe/000_Sheet1.csv,m050_010_200,char_OPERATOR_M,operator,m050_010_200_M,m050_010_200_F,char_OPERATOR_F,char_OPERATOR_M,,,yes,...тебя перенесло во времени в прошлое.
m050.mbe/000_Sheet1.csv,m050_010_210,char_OPERATOR_M,operator,m050_010_210_M,m050_010_210_F,char_OPERATOR_F,char_OPERATOR_M,,,,"Это беспрецедентная аномалия. Как мы вообще
можем сейчас разговаривать?!"
m050.mbe/000_Sheet1.csv,m050_010_220,char_OPERATOR_M,operator,m050_010_220_M,m050_010_220_F,char_OPERATOR_F,char_OPERATOR_M,,,,"Остаётся только надеяться, что связь не оборвётся."
m050.mbe/000_Sheet1.csv,m050_010_250,char_OPERATOR_M,operator,m050_010_250_M,m050_010_250_F,char_OPERATOR_F,char_OPERATOR_M,,,,"Понимаю, плохих новостей уже хватило... но ситуация
здесь критическая."
m050.mbe/000_Sheet1.csv,m050_010_260,char_OPERATOR_M,operator,m050_010_260_M,m050_010_260_F,char_OPERATOR_F,char_OPERATOR_M,был,,,"Глобальный коллапс продолжается, и Синдзюку был
отправной точкой всего этого."
m050.mbe/000_Sheet1.csv,m050_010_270,char_OPERATOR_M,operator,m050_010_270_M,m050_010_270_F,char_OPERATOR_F,char_OPERATOR_M,,yes,,"Я передам более детальную информацию позже. Мы
по-прежнему пытаемся собрать сведения о нашем конце."
m050.mbe/000_Sheet1.csv,m050_010_280,char_OPERATOR_M,operator,m050_010_280_M,m050_010_280_F,char_OPERATOR_F,char_OPERATOR_M,,yes,yes,"Присылай мне всё, что узнаешь. Рассчитываю на тебя,
агент {player}."
m050.mbe/000_Sheet1.csv,m050_030_260,char_OPERATOR_M,operator,m050_030_260_M,m050_030_260_F,char_OPERATOR_F,char_OPERATOR_M,,,yes,"Похоже, эта девушка не помнит, как встретила тебя в здании
столичного правительства Токио."
m050.mbe/000_Sheet1.csv,m050_030_270,char_OPERATOR_M,operator,m050_030_270_M,m050_030_270_F,char_OPERATOR_F,char_OPERATOR_M,,,yes,"Но, полагаю, этого следовало ожидать.
Судя по анализу, тебя перенесло на восемь лет в прошлое."
m050.mbe/000_Sheet1.csv,m050_030_280,char_OPERATOR_M,operator,m050_030_280_M,m050_030_280_F,char_OPERATOR_F,char_OPERATOR_M,,,,"Данные с твоего цифрового устройства удалось совместить
с информацией о местоположении восьмилетней давности..."
m050.mbe/000_Sheet1.csv,m050_030_290,char_OPERATOR_M,operator,m050_030_290_M,m050_030_290_F,char_OPERATOR_F,char_OPERATOR_M,,,,"...так получилась самодельная система определения координат.
Работает довольно точно."
m050.mbe/000_Sheet1.csv,m050_030_300,char_OPERATOR_M,operator,m050_030_300_M,m050_030_300_F,char_OPERATOR_F,char_OPERATOR_M,,,yes,"Кстати, сейчас обнаружено несколько дигимонов. Они,
скорее всего, станут для тебя хорошими источниками информации."
m050.mbe/000_Sheet1.csv,m050_030_310,char_OPERATOR_M,operator,m050_030_310_M,m050_030_310_F,char_OPERATOR_F,char_OPERATOR_M,,yes,,"Открой систему местоположения, не закрывая карту
на Дигивайсе. Если понадобится, я снова свяжусь с тобой."
m050.mbe/000_Sheet1.csv,m050_030_320,char_OPERATOR_M,operator,m050_030_320_M,m050_030_320_F,char_OPERATOR_F,char_OPERATOR_M,,yes,yes,"Хорошо, я рассчитываю на тебя!"
m050.mbe/000_Sheet1.csv,m050_040_010,char_OPERATOR_M,operator,m050_040_010_M,m050_040_010_F,char_OPERATOR_F,char_OPERATOR_M,,,yes,"Кстати, убедись, что ты скрываешь свою личность
от этого частного детектива."
m050.mbe/000_Sheet1.csv,m050_040_020,char_OPERATOR_M,operator,m050_040_020_M,m050_040_020_F,char_OPERATOR_F,char_OPERATOR_M,,,yes,"И, конечно, нельзя исключать,
что и тебя перенесло во времени."
m050.mbe/000_Sheet1.csv,m050_040_030,char_OPERATOR_M,operator,m050_040_030_M,m050_040_030_F,char_OPERATOR_F,char_OPERATOR_M,,,,"Мы не хотим влиять на прошлое.
Невозможно предугадать, что произойдет."
m050.mbe/000_Sheet1.csv,m050_040_050,char_OPERATOR_M,operator,m050_040_050_M,m050_040_050_F,char_OPERATOR_F,char_OPERATOR_M,,,,"Исследования АДАМАСА в области путешествий во времени
приостановили после череды инцидентов на раннем этапе..."
m050.mbe/000_Sheet1.csv,m050_040_060,char_OPERATOR_M,operator,m050_040_060_M,m050_040_060_F,char_OPERATOR_F,char_OPERATOR_M,был,,yes,"Твой приёмный отец, доктор Юки, был вовлечён в один
из таких инцидентов и—"
m050.mbe/000_Sheet1.csv,m050_040_070,char_OPERATOR_M,operator,m050_040_070_M,m050_040_070_F,char_OPERATOR_F,char_OPERATOR_M,,yes,yes,"Нет, прости. Не стоило упоминать об этом. Просто
сосредоточься пока на миссии. Я рассчитываю на тебя."
m050.mbe/000_Sheet1.csv,m050_060_010,char_OPERATOR_M,operator,m050_060_010_M,m050_060_010_F,char_OPERATOR_F,char_OPERATOR_M,,,yes,"С тобой всё в порядке? Где ты сейчас? На какое-то время
связь с тобой пропала."
m050.mbe/000_Sheet1.csv,m050_060_020,char_OPERATOR_M,operator,m050_060_020_M,m050_060_020_F,char_OPERATOR_F,char_OPERATOR_M,,yes,,"Я анализирую данные, поступающие из твоего Дигивайса. Похоже,
вернуться к исходной временной шкале будет непросто."
m050.mbe/000_Sheet1.csv,m050_060_040,char_OPERATOR_M,operator,m050_060_040_M,m050_060_040_F,char_OPERATOR_F,char_OPERATOR_M,,,yes,"Даже если ты вернешься... ситуация здесь почти
безнадежная. Все началось с конфликта между Дигимонами…"
m050.mbe/000_Sheet1.csv,m050_060_050,char_OPERATOR_M,operator,m050_060_050_M,m050_060_050_F,char_OPERATOR_F,char_OPERATOR_M,,,,"...но теперь в бой вступили люди с механизированным оружием,
и всё превратилось в апокалиптический конфликт трёх сторон."
m050.mbe/000_Sheet1.csv,m050_060_070,char_OPERATOR_M,operator,m050_060_070_M,m050_060_070_F,char_OPERATOR_F,char_OPERATOR_M,,,,"Битва за Синдзюку вызвала всевозможные аномалии,
опустошая один за другим крупные города по всему миру."
m050.mbe/000_Sheet1.csv,m050_060_080,char_OPERATOR_M,operator,m050_060_080_M,m050_060_080_F,char_OPERATOR_F,char_OPERATOR_M,была,,,"Катастрофа, вызвавшая это глобальное бедствие, была
названа ""Адом Синдзюку""."
m050.mbe/000_Sheet1.csv,m050_060_110,char_OPERATOR_M,operator,m050_060_110_M,m050_060_110_F,char_OPERATOR_F,char_OPERATOR_M,,,yes,"Раз тебя забросило в прошлое, вся надежда на тебя.
Возможно, тебе удастся предотвратить нашу гибель."
m050.mbe/000_Sheet1.csv,m050_060_130,char_OPERATOR_M,operator,m050_060_130_M,m050_060_130_F,char_OPERATOR_F,char_OPERATOR_M,,yes,yes,"У меня, конечно, нет доказательств. Никто раньше не пытался
переписать прошлое. Нам остаётся только верить в тебя."
m050.mbe/000_Sheet1.csv,m050_060_140,char_OPERATOR_M,operator,m050_060_140_M,m050_060_140_F,char_OPERATOR_F,char_OPERATOR_M,,yes,yes,"Мне нужны сведения об этом Аде в Синдзюку,
так что продолжай расследование. Я рассчитываю на тебя."
m060.mbe/000_Sheet1.csv,m060_020_230,char_OPERATOR_M,operator,m060_020_230_M,m060_020_230_F,char_OPERATOR_F,char_OPERATOR_M,,,,"Стриминговый канал, занимающийся паранормальными явлениями..."
m060.mbe/000_Sheet1.csv,m060_020_240,char_OPERATOR_M,operator,m060_020_240_M,m060_020_240_F,char_OPERATOR_F,char_OPERATOR_M,,yes,,"Помнишь мои слова, агент {player}?"
m060.mbe/000_Sheet1.csv,m060_020_250,char_OPERATOR_M,operator,m060_020_250_M,m060_020_250_F,char_OPERATOR_F,char_OPERATOR_M,,,yes,"Тот раз, когда удалось определить для тебя координаты цели, прямо
перед тем, как случился Ад Синдзюку?"
m060.mbe/000_Sheet1.csv,m060_020_260,char_OPERATOR_M,operator,m060_020_260_M,m060_020_260_F,char_OPERATOR_F,char_OPERATOR_M,,,,"Знаешь, как это удалось сделать? Благодаря видео,
которые восемь лет назад загрузили обычные люди."
m060.mbe/000_Sheet1.csv,m060_020_270,char_OPERATOR_M,operator,m060_020_270_M,m060_020_270_F,char_OPERATOR_F,char_OPERATOR_M,,yes,,"Теперь я задаюсь вопросом... Неужели те две девушки загрузили то
видео?"
m060.mbe/000_Sheet1.csv,m060_020_280,char_OPERATOR_M,operator,m060_020_280_M,m060_020_280_F,char_OPERATOR_F,char_OPERATOR_M,,,,"Нам пригодится любая крупица информации.
Пожалуй, пойти с ними — не самая плохая идея..."
m060.mbe/000_Sheet1.csv,m060_150_090,char_OPERATOR_M,operator,m060_150_090_M,m060_150_090_F,char_OPERATOR_F,char_OPERATOR_M,,yes,,"Агент {player}... Я вижу, ситуация снова изменилась."
m060.mbe/000_Sheet1.csv,m060_150_110,char_OPERATOR_M,operator,m060_150_110_M,m060_150_110_F,char_OPERATOR_F,char_OPERATOR_M,,,,"...Да, мы это установили. Мы определённо имеем дело с аномалией."
m060.mbe/000_Sheet1.csv,m060_150_120,char_OPERATOR_M,operator,m060_150_120_M,m060_150_120_F,char_OPERATOR_F,char_OPERATOR_M,,,,"Мы продолжим наш анализ и свяжемся с тобой снова, когда узнаем
больше."
m060.mbe/000_Sheet1.csv,m060_150_130,char_OPERATOR_M,operator,m060_150_130_M,m060_150_130_F,char_OPERATOR_F,char_OPERATOR_M,,yes,,"Что означает, что пока всё в порядке. Я тоже продолжу следить за
ситуацией."
m060.mbe/000_Sheet1.csv,m060_150_140,char_OPERATOR_M,operator,m060_150_140_M,m060_150_140_F,char_OPERATOR_F,char_OPERATOR_M,,,,Что? Мы никогда раньше не видели ничего подобного...
m070.mbe/000_Sheet1.csv,m070_040_190,char_OPERATOR_M,operator,m070_040_190_M,m070_040_190_F,char_OPERATOR_F,char_OPERATOR_M,должна,,,"Учёная, работающая на правоохранителей, да? Если она известна,
то о ней должна быть информация в открытых источниках."
m070.mbe/000_Sheet1.csv,m070_040_200,char_OPERATOR_M,operator,m070_040_200_M,m070_040_200_F,char_OPERATOR_F,char_OPERATOR_M,,yes,,"Я посмотрю, что смогу о ней узнать. Свяжусь с тобой, как только
что-то прояснится, так что жди."
m070.mbe/000_Sheet1.csv,m070_100_010,char_OPERATOR_M,operator,m070_100_010_M,m070_100_010_F,char_OPERATOR_F,char_OPERATOR_M,,,,"Агент {player}, текущая ситуация заново оценена."
m070.mbe/000_Sheet1.csv,m070_100_020,char_OPERATOR_M,operator,m070_100_020_M,m070_100_020_F,char_OPERATOR_F,char_OPERATOR_M,была,,,"Обрати пристальное внимание на эту Инори Мисоно и Эгиомона...
Эволюция Эгиомона, по-видимому, была спровоцирована Инори."
m070.mbe/000_Sheet1.csv,m070_100_025,char_OPERATOR_M,operator,m070_100_025_M,m070_100_025_F,char_OPERATOR_F,char_OPERATOR_M,,,,"Нет записей о том, что люди когда-либо так влияли на Дигимонов
раньше. Уже одно это делает этих двоих аномалией."
m070.mbe/000_Sheet1.csv,m070_100_050,char_OPERATOR_M,operator,m070_100_050_M,m070_100_050_F,char_OPERATOR_F,char_OPERATOR_M,,,,"И Синдзюку — это место, где началась всемирная катастрофа. Трудно
поверить, что эти два факта могут быть совершенно не связаны."
m070.mbe/000_Sheet1.csv,m070_100_060,char_OPERATOR_M,operator,m070_100_060_M,m070_100_060_F,char_OPERATOR_F,char_OPERATOR_M,,,,"Подумать только! После твоей встречи с этой девушкой сами основы
времени перевернулись с ног на голову."
m070.mbe/000_Sheet1.csv,m070_100_070,char_OPERATOR_M,operator,m070_100_070_M,m070_100_070_F,char_OPERATOR_F,char_OPERATOR_M,,,,"Инори Мисоно... и Эгиомон. С этого момента они признаются
аномалиями класса А."
m070.mbe/000_Sheet1.csv,m070_100_090,char_OPERATOR_M,operator,m070_100_090_M,m070_100_090_F,char_OPERATOR_F,char_OPERATOR_M,,,,"Другими словами, объекты нашего расследования."
m070.mbe/000_Sheet1.csv,m070_100_100,char_OPERATOR_M,operator,m070_100_100_M,m070_100_100_F,char_OPERATOR_F,char_OPERATOR_M,,yes,yes,"Ожидаю, что ты приложишь все усилия, чтобы выяснить о них всё,
что сможешь. Не упусти ни единой детали. Я рассчитываю на тебя."
m090.mbe/000_Sheet1.csv,m090_010_010,char_OPERATOR_M,operator,m090_010_010_M,m090_010_010_F,char_OPERATOR_F,char_OPERATOR_M,,,yes,"Похоже, тебе не удалось выспаться, агент {player}?"
m090.mbe/000_Sheet1.csv,m090_010_020,char_OPERATOR_M,operator,m090_010_020_M,m090_010_020_F,char_OPERATOR_F,char_OPERATOR_M,,yes,yes,"Прости, мне невольно довелось всё услышать...
Тебя задели слова Инори Мисоно?"
m090.mbe/000_Sheet1.csv,m090_010_040,char_OPERATOR_M,operator,m090_010_040_M,m090_010_040_F,char_OPERATOR_F,char_OPERATOR_M,,yes,yes,"Я спрашиваю, потому что у тебя, похоже, не получилось пройти через
дверь на крышу… В любом случае, похоже, она потеряла семью."
m090.mbe/000_Sheet1.csv,m090_010_050,char_OPERATOR_M,operator,m090_010_050_M,m090_010_050_F,char_OPERATOR_F,char_OPERATOR_M,,,yes,"Естественно, что ты бы понял её. Ведь ты... тоже потерял
человека, который тебя вырастил. Из-за аномалии."
m090.mbe/000_Sheet1.csv,m090_010_060,char_OPERATOR_M,operator,m090_010_060_M,m090_010_060_F,char_OPERATOR_F,char_OPERATOR_M,,,,"Но эмоции не должны мешать делу. Инори Мисоно
и Эгиомон сами по себе аномалии."
m090.mbe/000_Sheet1.csv,m090_010_070,char_OPERATOR_M,operator,m090_010_070_M,m090_010_070_F,char_OPERATOR_F,char_OPERATOR_M,,,yes,"Помни, они всего лишь объекты нашего расследования. Ты пытаешься
остановить глобальный коллапс. Возвращайся к миссии."
m090.mbe/000_Sheet1.csv,m090_020_130,char_OPERATOR_M,operator,m090_020_130_M,m090_020_130_F,char_OPERATOR_F,char_OPERATOR_M,,,,Итак... странные вещи происходят в Кабуки-тё Синдзюку?
m090.mbe/000_Sheet1.csv,m090_020_140,char_OPERATOR_M,operator,m090_020_140_M,m090_020_140_F,char_OPERATOR_F,char_OPERATOR_M,,,,"Когда знаешь, как этот город встретит свой конец, каждое новое
происшествие приобретает большее значение."
m090.mbe/000_Sheet1.csv,m090_020_150,char_OPERATOR_M,operator,m090_020_150_M,m090_020_150_F,char_OPERATOR_F,char_OPERATOR_M,,,,"Думаю, не помешало бы это расследовать."
m090.mbe/000_Sheet1.csv,m090_010_050__H,char_OPERATOR_M,operator,m090_010_050_M,m090_010_050_F,char_OPERATOR_F,char_OPERATOR_M,,,yes,"Неудивительно, что ты её поняла. Ведь ты... тоже потеряла
человека, который тебя вырастил. Из-за аномалии."
m090.mbe/000_Sheet1.csv,m090_010_050__F,char_OPERATOR_M,operator,m090_010_050_M,m090_010_050_F,char_OPERATOR_F,char_OPERATOR_M,,,yes,"Неудивительно, что ты её понял. Ведь ты... тоже потерял
человека, который тебя вырастил. Из-за аномалии."
m120.mbe/000_Sheet1.csv,m120_040_010,char_OPERATOR_M,operator,m120_040_010_M,m120_040_010_F,char_OPERATOR_F,char_OPERATOR_M,,yes,yes,"Агент {player}... Только что удалось перехватить связь.
Ты в мире дигимонов? Я правильно понимаю?"
m120.mbe/000_Sheet1.csv,m120_040_040,char_OPERATOR_M,operator,m120_040_040_M,m120_040_040_F,char_OPERATOR_F,char_OPERATOR_M,,yes,,"Если так... это удивительно! Потрясающе! Абсолютно
фантастически! Что ещё я могу сказать?"
m120.mbe/000_Sheet1.csv,m120_040_080,char_OPERATOR_M,operator,m120_040_080_M,m120_040_080_F,char_OPERATOR_F,char_OPERATOR_M,,,,"Происхождение большинства аномалий неизвестно...
Но часть из них можно объяснить иными мирами и измерениями."
m120.mbe/000_Sheet1.csv,m120_040_090,char_OPERATOR_M,operator,m120_040_090_M,m120_040_090_F,char_OPERATOR_F,char_OPERATOR_M,,,,"Заблудиться в фантастическом мире, встретить нереальных
существ... Прямо как в истории об Алисе."
m120.mbe/000_Sheet1.csv,m120_040_110,char_OPERATOR_M,operator,m120_040_110_M,m120_040_110_F,char_OPERATOR_F,char_OPERATOR_M,,,yes,"Одно это открытие гарантирует тебе повышение в АДАМАСЕ. Если,
конечно, вернёшься без единой царапины..."
m120.mbe/000_Sheet1.csv,m120_040_120,char_OPERATOR_M,operator,m120_040_120_M,m120_040_120_F,char_OPERATOR_F,char_OPERATOR_M,,,,"Раскрыв тайну фазово-электронных форм жизни,
мы узнаем правду о нашем мире и Аде Синдзюку."
m120.mbe/000_Sheet1.csv,m120_040_140,char_OPERATOR_M,operator,m120_040_140_M,m120_040_140_F,char_OPERATOR_F,char_OPERATOR_M,был,,yes,"Разлом появился над правительственным зданием во время Ада
Синдзюку. Если он был связан с миром, где ты сейчас находишься..."
m120.mbe/000_Sheet1.csv,m120_040_150,char_OPERATOR_M,operator,m120_040_150_M,m120_040_150_F,char_OPERATOR_F,char_OPERATOR_M,,,,"...тогда, теоретически, весьма вероятно, что сбор данных в
Цифровом Мире может предотвратить уничтожение мира."
m120.mbe/000_Sheet1.csv,m120_040_160,char_OPERATOR_M,operator,m120_040_160_M,m120_040_160_F,char_OPERATOR_F,char_OPERATOR_M,,,,"Это становится самой важной миссией в истории АДАМАСА. Собирай
как можно больше информации. От этого зависит будущее."
m120.mbe/000_Sheet1.csv,m120_060_120,char_OPERATOR_M,operator,m120_060_120_M,m120_060_120_F,char_OPERATOR_F,char_OPERATOR_M,,,,"Кто бы мог представить целое общество и культуру, построенные
Дигимонами?"
m120.mbe/000_Sheet1.csv,m120_060_130,char_OPERATOR_M,operator,m120_060_130_M,m120_060_130_F,char_OPERATOR_F,char_OPERATOR_M,,,yes,"Но ты не можешь просто стоять и глазеть, полагаю. А осмотр
достопримечательностей полностью исключён."
m120.mbe/000_Sheet1.csv,m120_060_140,char_OPERATOR_M,operator,m120_060_140_M,m120_060_140_F,char_OPERATOR_F,char_OPERATOR_M,,,,"Апокалиптический сценарий, запущенный Адом Синдзюку, нисколько
не замедляется в этой временной линии."
m120.mbe/000_Sheet1.csv,m120_060_150,char_OPERATOR_M,operator,m120_060_150_M,m120_060_150_F,char_OPERATOR_F,char_OPERATOR_M,,,,"Возможно, у нас осталось не так много времени, чтобы общаться
вот так."
m120.mbe/000_Sheet1.csv,m120_060_160,char_OPERATOR_M,operator,m120_060_160_M,m120_060_160_F,char_OPERATOR_F,char_OPERATOR_M,,,,"Мы никогда не знаем, какой разговор станет для нас последним."
m120.mbe/000_Sheet1.csv,m120_060_170,char_OPERATOR_M,operator,m120_060_170_M,m120_060_170_F,char_OPERATOR_F,char_OPERATOR_M,,yes,,"Присылай мне любую полученную информацию, какой бы
незначительной она ни казалась."
m120.mbe/000_Sheet1.csv,m120_060_180,char_OPERATOR_M,operator,m120_060_180_M,m120_060_180_F,char_OPERATOR_F,char_OPERATOR_M,,,,"Возможно, именно это поможет спасти этот мир."
m120.mbe/000_Sheet1.csv,m120_100_010,char_OPERATOR_M,operator,m120_100_010_M,m120_100_010_F,char_OPERATOR_F,char_OPERATOR_M,,yes,yes,"Я анализирую полученные от тебя данные и, честно говоря,
не нахожу слов."
m120.mbe/000_Sheet1.csv,m120_100_020,char_OPERATOR_M,operator,m120_100_020_M,m120_100_020_F,char_OPERATOR_F,char_OPERATOR_M,,,,"Особенно о невероятном разнообразии и уникальных особенностях
всех обитающих там дигимонов!"
m120.mbe/000_Sheet1.csv,m120_100_030,char_OPERATOR_M,operator,m120_100_030_M,m120_100_030_F,char_OPERATOR_F,char_OPERATOR_M,,,yes,"Полученные от тебя данные совпадают со многими записями в
базе АДАМАСА о неопознанных мистических животных."
