string2 0,string 1
digimon_0107_profile,"Женственный дигимон-Темный Ангел с благородным
облик. Сила Темной Стороны ЛедиДэвимон
сильна, чиста и не имеет себе равных. Известно
почти ни одного случая успешного выращивания
одного из этих дигимонов на персональном
компьютере. Особый приём ЛедиДэвимон —
«Даркнесс Вейв», которое выпускает
бесчисленных летающих, похожих на летучих
мышей существ, которые сжигают противника
дотла."
digimon_0111_profile,"Дигимон, похожий на назойливого бесенка,
который любит проказы. Хитрые существа,
лишенные мужества, Гоблимоны всегда
перемещаются группами, прячась в тени деревьев
или зданий, ожидая в засаде. Но если ситуация
ухудшается, они разбегаются во всех
направлениях, убегающий на полной скорости. Их
интеллект, с другой стороны, выше среднего для
дигимонов уровня Ребёнок. Особый приём
Гоблимона — «Гоблин Страйк», которое швыряет
файерболы на скорости Маха."
digimon_0112_profile,"Из-за устаревшего интерфейса на его лбу, этого
зверя-дигимона предполагаемый быть экспериментальным
«Прототип-дигимоном» из времени до открытия
дигимонов. Характерная для Боевого Вида
личность особенно очевидный у Дорумона. У него
сильный инстинкт к битве, он кусает и рычит на
все и вся, хотя, по-видимому, испытывает
чувство привязанности к чему-то после укуса.
Сильные данные жизненной силы легендарного
«дракона» были обнаружены сокрыты в самой
глубокой части его ДигиЯдра во время
эксперимента, и у Дорумона, по-видимому, есть
потенциал вырасти в могущественного дигимона.
Особый приём Дорумона — «Метал
Кэннон», которое выстреливает железный шар из
его рта."
digimon_0113_profile,"Подвид Нюмемона, все тело которого блестит
золотом, включивший в себя данные из золотых
приисков. Особый приём ГолдНюмемона —
«Голдуриан Раш», которым он швыряет поток
золотых экскрементов."
digimon_0114_profile,"Новый тип дигимона, обнаруженный только
недавно. Виимон — выживший представитель вида,
который когда-то процветал на заре Цифрового
Мира. Это позволяет ему использовать Диги-Яйца
для выполнения типа псевдо-эволюции,
известного как броневая эволюция. Из всех
своих сверстников Виимон является одним из
лучших Боевых Видов. Он обладает скрытой силой
и использует броневую эволюцию, чтобы
проявить свои взрывные способности. Хотя по
натуре проказник и шутник, у Виимона также
сильное чувство справедливости. Его
особый приём — «Виимон Хедбатт»,
которое сбивает врагов с ног мощным ударом
макушкой головы."
digimon_0115_profile,"Хакмон прошел через строгие тренировки,
отточив непревзойденное боевое чутье и
достигнув ментальной, технической и физической
силы в этой форме. БаоХакмон продолжает
тренироваться, стремясь к даже большим
высотам, накапливая боевой опыт через
бесчисленные сражения с сильными противниками.
Чем больше этот боевой эксперт сражается, тем
больше он эволюционирует. Желание БаоХакмона
стать Королевским Рыцарем только усилилось по
мере его роста. Он не позволяет другим
определять за него, как лучше действовать, считая,
что должен наблюдать и сам решать, как подойти
к чему-либо. Своим специальным движением «Файф
Кросс» БаоХакмон рассекает своего противника
своими острыми когтями."
digimon_0116_profile,"СэйвиорХакмон — дигимон, который много
путешествовал. После повторяющихся встреч и
расставаний с другими дигимонами и пережив
бесчисленные сцены резни, он наконец
эволюционировал в эту форму. СэйвиорХакмон
продолжает участвовать в бесконечных битвах,
которые происходят по всему Цифровому Миру,
стремясь положить конец этим враждам и помочь
местным дигимонам, пострадавшим от конфликтов.
СэйвиорХакмон ходит на двух ногах, несмотря на
то, что обе они являются лезвиями, и теперь,
когда его руки и хвост также выпустили
багровые лезвия, его стиль атаки стал более
наступательным. Кристалл в его груди служит
физическим доказательством его неутомимых
усилий стать сильнее. Особый приём
СэйвиорХакмона «Трайдент Сэйбер» использует
багровые лезвия на его руках и хвосте, чтобы
безжалостно рассекать врагов, даже тех, кто
покрыт Хромдигизоидом."
digimon_0117_profile,"Мифическая Святая Птица-дигимон, которая живет
в стратосфере на высоте более 130 000 футов
над землей. У Вародурумона шесть гигантских
крыльев, причем самая большая пара имеет
размах почти 100 футов. Упоминаемый в мифах
как хранитель неба, легенда гласит, что этот
древний дигимон существовал с момента создания
Цифрового мира. Перья Вародурумона постоянно
излучают святой свет, известный как «Пёдж
Шайн», который служит барьером, полностью
нейтрализующим любую атаку, сделанную со злым
умыслом. Его особый приём — «Аврора
Андулейшн», которое усиливает очищающий свет
Пёдж Шайна до пиковой яркости, прежде чем
обрушить его на своих врагов."
digimon_0118_profile,"«Хаосмон» — это кодовое имя, используемое для
дигимонов, которых не должно существовать —
ошибок в Центральной Догме Цифрового мира,
которые должны быть абсолютно невозможны.
Считается, что Хаосмон: Рука Вальдура родился
из джогресс-эволюции БанчоЛеомона и
Вародурумона, поскольку следы каждого можно
увидеть на его руках. Его особые приёмы
— «Банчо Блейд», которое наносит неудержимый
удар своим одноименным мечом на его Руке
Банчо, и «Аврора Бластер», которое выпускает
очищающий взрыв света из его Руки Вальдура."
digimon_0126_profile,"Святой Рыцарь-дигимон и член Королевских
Рыцарей. Королевские Рыцари — это дигимоны
высшего ранга, когда дело доходит до
безопасности Сети, и ни один дигимон никогда
не мог взломать их стойкую защиту. Но учитывая
атрибут Вируса Галлантмона, его роль одного из
главных защитников Сети по своей природе
конфликтует с его сущностью. Это означает, что
всегда есть шанс, пусть и небольшой, что он
может оступиться и стать угрозой вместо
защиты. Галлантмон облачен в святую броню,
сделанную из 99,9% чистого Хромдигизоида, и он
держит святое копье «Грам» в правой руке, в то
время как несет святой щит «Эгида» в левой.
Его особые приёмы — «Лайтнинг Джауст»,
который выпускает мощный удар Грамом, и «Шилд
оф зе Джаст», который испускает очищающий луч
из Эгиды."
digimon_0127_profile,"КингЭтемон — верховное существо,
самопровозглашенный «Король дигимонов»,
который выделяется даже среди своих собратьев.
Он даже заходит так далеко, что называет себя
«Королем Королей». Одетый в свой щегольской
Обезьяний Костюм, на груди которого заметно
изображены иероглифы, означающие «Великий
Король», КингЭтемон расхаживает, как звезда
(хотя другие дигимоны относятся к нему как к
маленький более чем шутке). Особый приём
КингЭтемона — «Манки Ренч», которое
представляет собой представление, лишающее
противников воли к борьбе."
digimon_0128_profile,"«Король Насекомых», управляющий всеми
дигимонами-насекомыми. ТайрантКабутеримон
действует только ночью, создавая оплот в
Подземном Лесу глубоко под землей ниже
темного леса. Он может контролировать любых и
всех дигимонов-насекомых по своей воле и
почти никогда не сражается сам. Его панцирь
состоит из высокоплотного Хромдигизоида,
который обычный дигимон не способен
повредить. ТайрантКабутеримон использует «Шайн
оф Би», чтобы развязать неблокируемое
ослепительное взрывное излучение из всего
своего тела, мгновенно превращая всех
враждебных существ в пепел. Он также
использует «Би Сайклон», чтобы призвать
подчиненных насекомых, которые образуют
неприступную стену из жуков."
digimon_0129_profile,"Злобный бог-дигимон, известный как «Грешный
Жрец Океанских Глубин». Считается, что
Драгомон эволюционировал из компьютерного
вируса, который заражал корабельные
компьютеры, сбивая их курсы и маршруты.
Драгомон связывает свои бесчисленные щупальца
в гуманоидную форму, но его истинная сущность
— это эволюция странного дигимона-моллюска.
Особый приём Драгомона — «Форбидден
Трайдент», которым он швыряет свой трезубец с
огромный силой. Для своих побежденных врагов
он держит четки на своей шее и принимает
своего рода траурную позу."
digimon_0130_profile,"Древняя Рыба-дигимон с прочной кожей и
огромный когтями. Этот дигимон обнаруживается
в Сетевом Океане всякий раз, когда
компьютерные сети, разрушенные злонамеренными
хакерами, восстанавливаются. Телосложение
Коэламона очень примитивно, с плавниками,
развившимися в конечности. Основываясь на этих
фактах, считается, что первозданные дигимоны,
рожденные в Сетевом Океане, претерпели
различные эволюции, чтобы выйти на сушу,
становясь более многочисленными и
дифференцируясь на различные типы в процессе.
Особый приём Коэламона — «Фоссил
Байт», которое атакует врагов его массивными
когтями."
digimon_0132_profile,"Сидрамоны, выжившие в суровой окружающей среде
вокруг Фолдер Континента, принимают эту форму,
чтобы продолжать жить в Цифровом Мире, где
выживают только сильнейшие. Благодаря этой
эволюции тело МегаСидрамона стало на размер
больше, панцирь, покрывающий его голову,
затвердел, и на лбу выросло лезвие в форме
молнии. Он также более умен, чем Сидрамон, и
будет неумолимо выслеживать и уничтожать
врагов, как самонаводящаяся торпеда.
Особый приём МегаСидрамона — «Лайтнинг
Джавелин», которое выпускает мощный разряд
молнии из лезвия на его лбу. Его головной
панцирь содержит генератор, специально
созданный для того, чтобы сделать это
особый приём возможным."
digimon_0133_profile,"Дигимон вида Сидрамон, эволюционировавший в
злую сущность. ВаруСидрамон контролирует силу
тьмы с помощью похожего на лезвие рога на
своем лбу. Этот дигимон стал еще более хитрым
и настойчивым, чем МегаСидрамон, когда дело
доходит до преследования добычи. Особый приём ВаруСидрамона — «Даркстром», которое
поглощает врагов водоворотами, состоящими из
темной силы."
digimon_0134_profile,"Ультимат андроид-дигимон, также известный как
«Гигантский Гроулмон». ВарГроулмон огромен,
как предполагает это прозвище, и верхняя
половина его тела состоит из мощного металла
Хромдигизоид. Он также может летать благодаря
двум верньерным двигателям на его плечах, что
позволяет ему справляться с угрозами как на
суше, так и в воздухе. Намордник-ограничитель
на челюстях ВарГроулмона нужен для контроля
его огромный силы. Кабелеподобный Ассаулт
Балансер, который может свободно выдвигаться
из его спины, удваивается как оружие для
пронзания врагов. Особый приём
ВарГроулмона — «Атомик Бластер», которое
стреляет из двух пушек на его груди, чтобы
уничтожить врагов на атомном уровне."
digimon_0135_profile,"Эта финальная форма Гарурумона была усилена за
счет превращения большей части его тела в
металл. Несмотря на этот процесс,
МеталГарурумон не потерял ни капли проворства
и может уничтожать своих врагов, используя
бесчисленное оружие, скрытое по всему телу.
Четыре лазерных целеуказателя на кончике его
носа испускают невидимые лучи, и
МеталГарурумон использует широкий множество
датчиков, включая инфракрасные и
рентгеновские, для анализа своих целей. Это
делает невозможным побег от МеталГарурумона,
даже в полной темноте. Более того,
механические руки, выдвигающиеся из спины
МеталГарурумона, могут испускать
фотоэлектрические лучевые крылья, позволяя ему
летать через Сетевое Пространство с
невероятной скоростью. Особый приём
МеталГарурумона — «Фризинг Бреф», которым он
выдыхает поток воздуха при абсолютном нуле,
который замораживает все, к чему прикасается.
Этот ход мгновенно приостанавливает жизненные
функции любого живого существа, в которое он
попадает. Он также обладает «Айс Вулф Коготь»,
который уничтожает врагов одновременным
запуском всего оружия в арсенале
МеталГарурумона."
digimon_0136_profile,"Зверь-дигимон, рожденный через слияние данных,
полученных при наблюдении за солнцем.
Коронамон обладает сильным чувством
справедливости и чистой, простодушной
личностью. Его особый приём — «Корона
Флейм», которое преобразует всю выносливость в
его теле в силу пламени, чтобы выстрелить
огненной ракетой в врага со своего лба."
digimon_0137_profile,"Зверь-дигимон, известный как «Парящий Лев».
Фирамон — полезный лидер среди дигимонов,
который защищает определенные руины в Цифровом
Мире. Его особый приём — «Флейм Дайв»,
которым он окутывает свое тело пламенем и
пикирует на врага с небес."
digimon_0138_profile,"Флейремон — дигимон-зверочеловек. Хотя его
впечатляющая грива и подавляющее облик
могут показаться пугающими, его сила воли
позволяет ему смело встречать любые трудности
ради своих товарищей. Его особый приём
— «Багровая Волна Короля Зверей», которое
концентрирует яростное пламя и львиный боевой
дух в его кулаке, прежде чем выпустить
энергетический взрыв в форме льва."
digimon_0139_profile,"Бронезверь-дигимон, эволюционировавший
через Диги-Яйцо Дружбы. Диги-Яйцо Дружбы имеет
атрибут Грома, позволяя тем, кто его
экипирует, двигаться со скоростью молнии,
чтобы противостоять своим врагам, а затем
побеждать их электрически заряженными атаками.
Особый приём Лайдрамона — «Лайтнинг
Блейд», которое выстреливает электрический меч
из заряженного молнией лезвия на его голове."
digimon_0140_profile,"Дигимон-зверочеловек, эволюционировавший из
Гарурумона и теперь способный ходить на двух
ногах. Становление двуногим уменьшило скорость
ВереГарурумона, но превратило его в дигимона
типа Коммандос с улучшенной наступательной и
оборонительной мощью, а также склонностью к
тактике. Сохраняя силу ног Гарурумона, его
пинки чрезвычайно мощны, а его прыгучесть
является одной из лучших в мире дигимонов.
ВереГарурумон также чрезвычайно предан и сделает
все, если приказано его хозяином, что делает
его очень надежным. Его особый приём
— «Вулф Коготь», которое разрывает противников
на клочья его острыми когтями."
digimon_0141_profile,"Бронезверь-дигимон, эволюционировавший с
Диги-Яйцом Любви. Диги-Яйцо Любви имеет
атрибут Ветра, позволяя тем, кто его
экипирует, расправлять крылья и парить в
небесах, подобно шквалу, проносящемуся сквозь
эфир. Когда дело доходит до воздушного боя,
Халсмон превосходит вражеских дигимонов в
скорости и силе атаки. Его особый приём — «Темпест Винг», которое создает
массивные торнадо из его вращающегося тела."
digimon_0142_profile,"Бронемутант-дигимон, эволюционировавший с
Диги-Яйцом Искренности. Диги-Яйцо Искренности
имеет атрибут Растения, позволяя тем, кто его
экипирует, сливаться с природой, прячась на
ветру, как парящий лист, только чтобы
появиться в слепой зоне врага и нанести точный
удар. Шуримон — воплощение ниндзя. Названный в
честь своего сюрикена, его особый приём — «Дабл Старс», которым он швыряет
гигантский сюрикен со своей спины во врага с
высоты."
digimon_0144_profile,"Броненосец-дигимон, эволюционировавший с
Диги-Яйцом Знания. Диги-Яйцо Знания имеет
атрибут Земли, позволяя тем, кто его
экипирует, манипулировать самой землей. Как
предполагает его уникальная форма, Дигмон
никогда не проигрывает другим дигимонам в
подземном бою. Его особый приём —
«Голд Раш», которое вращает сверла на его носу
и руках на высокой скорости, чтобы обрушить
сконцентрированный удар."
digimon_0145_profile,"Броневодный дигимон, эволюционировавший с
Диги-Яйцом Надежности. Диги-Яйцо Надежности
имеет атрибут Воды, позволяя тем, кто его
экипирует, демонстрировать свою истинную силу
под водой. Сабмаримон свободно плавает по обширный
океанам, и навыки, которые он обрушивает в
подводных битвах, могут быть равны только
другим водным дигимонам. Его особый приём — «Оксиджен Хоуминг», которое
выпускает сверхсжатый кислород."
digimon_0146_profile,"Бронесвященный зверь-дигимон,
эволюционировавший с Диги-Яйцом Надежды.
Диги-Яйцо Надежды имеет Святой атрибут,
позволяя тем, кто его экипирует, орудует
священной силой. Эта сила позволяет Пегасумону
проявлять абсолютный силу против злых существ.
Его особый приём «Сильвер Блейз»
испускает святой луч со его лба."
digimon_0147_profile,"Бронесвященный зверь-дигимон,
эволюционировавший с Диги-Яйцом Света.
Диги-Яйцо Света имеет атрибут Света, позволяя
тем, кто его экипирует, очищать тьму сияющей
силой. Хотя Гатомон не является потомком
древнего вида дигимонов, он способен на
броневую эволюцию в Нефертимона, пробуждая
спящую особую способность в составе своих
данных. Его особый приём — «Розетта
Стоун», которое призывает огромную каменную
табличку с выгравированными древними надписями
ДигиКода для атаки врагов."
digimon_0148_profile,"Высший Ангел-дигимон с внешностью прекрасный
женщины. Хотя ранее классифицировался как
дигимон-Ангел, великая сила его способностей
ясно дает понять, что это Высший
Ангел-дигимон. Ангелы уровня Чемпион склонны
иметь шесть крыльев, в то время как Ангелы
уровня Ультимат имеют восемь крыльев. Энджмон
спокойна по натуре, но не терпит злодейства и
будет продолжать атаковать, пока ее враги не
исправятся. Из-за силы духа и великой силы ее
рассматривают как богинеподобную фигуру
Цифрового мира. Особый приём Энджмон —
«Селестиал Эрроу» — также известное как
«Небесная Кара» — которое выпускает
сокрушительную атаку молнией."
digimon_0149_profile,"Огромный Темный Дракон-дигимон с восемью
головами. Однако семь из них — подделки, и
только черная в центре на самом деле является
частью его тела. Происхождение Орочимона берет начало
назад к давним временам, когда он сеял хаос в
Древнем Цифровом Мире. Его сила была такова,
что он довел целый регион до грани разрушения,
пока не был запечатан слугой существа,
стремящегося сохранить гармонию в Цифровом
Мире. Особый приём Орочимона — «Амэ но
Муракумо», которое превращает конец его хвоста
в острое лезвие, чтобы разрывать его врагов."
digimon_0150_profile,"Более темная сторона Галлантмона, в которой
его природа как дигимона-Вируса вышла на
передний план. Разум и дух ХосГаллантмона были
полностью развращены, превратив его не более
чем в «Цифровую Угрозу», стремящуюся принести
разрушение в Цифровой мир. ХосГаллантмон орудует
демоническое копье «Бальмунг» в правой руке, в
то время как несет демонический щит «Горгон» в
левой. Во всех отношениях он является
антитезой Галлантмона. Особые приёмы
ХосГаллантмона — «Демоник Дизастер», которое
делает серию мощных выпадов своим демоническим
копьем, и «Джудекка Призон», которое выпускает
волну разъедающей темной энергии из своего
демонического щита."
digimon_0151_profile,"Полноценный рептильный дигимон, несмотря на
то, что покрыт мехом. Габумон — чрезвычайно
застенчивое, робкое существо, которое всегда
собирает данные, оставленные Гарурумоном,
чтобы носить их как шкуру. Шкура Гарурумона
также служит для защиты Габумона, поскольку
другие дигимоны боятся первоначального
владельца. Личность Габумона делает полный
разворот на 180 градусов, когда он носит
шкуру. Его особый приём — «Блю
Бластер»."
digimon_0162_profile,"Дигимон с властью над водой, несущий
могущество Десяти Легендарных Воинов. Лейнамон
обладает острой интуицией и изменчивым
настроением, возможно, из-за того, что раньше
он в основном действовал в океанской области
системы прогнозирования погоды. Его эмоции
бурные, он ведет себя как милый молодая леди,
когда в хорошем настроении, и плачет, как
истеричный младенец, когда расстраивается.
Лейнамон использует мало прямых атак в бою,
полагаясь вместо этого на управляемый дождь
или другие косвенные методы борьбы. Тем не
менее, его боевая сила возрастает во время
всплесков эмоций, причем его боевая мощь
становится непостижимо сильной, когда он
плачет. Особый приём Лейнамон — «Рейн
Стрим», которое фокусирует проливной дождь,
чтобы раздавить врага."
digimon_0163_profile,"Дигимон с властью над водой, несущий
могущество Десяти Легендарных Воинов.
Наполовину гуманоид, наполовину зверь,
Кальмарамон может вращать свои щупальца на
высокой скорости для атаки или собирать их
вместе в защитную стену, что делает их
универсальным инструментом в бою. Если он не
может покончить с противником своими
щупальцами, Кальмарамон втягивается в свою
мантию, увеличивая силу своих атак, принимая
форму гигантского кальмара. Эта мантия даже
более стойкий, чем его щупальца, делая
внешние физические атаки против нее
безвредными. Хотя Кальмарамон более привык к
морям и небесам, он также может умело
маневрировать своими десятью щупальцами, чтобы
передвигаться по суше, как гигантский
рак-отшельник. Подобно ведьме, она хитра и
быстро гневается. Ее особый приём —
«Титаник Чардж», которое вращает ее
затвердевшую мантию, чтобы ввинчиваться во
врагов."
digimon_0168_profile,"Член Олимпос XII, бог, председательствующий на
небесах, и дигимон, управляющий громом и
погодой. Юпитермон всегда судит добро и зло на
поле боя, верша божественное наказание над
нечестивыми. Такой суд совершается равнодушно,
без эмоций. Те, кто не согласен с решением
Юпитермона, могут бросить ему вызов и отменить
приговор в случае победы, но на данный момент
никто никогда не совершал этот подвиг. Он
может хлопнуть молотами на обеих руках вместе,
чтобы призвать маленькие грозовые тучи. Он
использует «Паниш Джадж», чтобы ударить
противника своим молотом, выгравировать метку
на его теле и отложить его наказание. Когда
Юпитермон решает привести говорят наказание в
исполнение, приговор приводится в исполнение
ударом по тому врагу чрезвычайно высоковольтной
молнией. Он использует свое ультиматное
особый приём «Вайд Пласмент», чтобы
изменить свое тело на сверхвысоковольтную
плазму. Это наносит божественное наказание на
область вокруг Юпитермона, распадающийся любого
и все, к чему он прикасается."
digimon_0169_profile,"Полностью измененная версия Юпитермона,
который обычно объективен и контролирует свои
эмоции, вынося приговор, но становится
неспособным подавить свой гнев, сталкиваясь с
врагом, совершившим непростительный грех.
Юпитермон: Режим Гнева призывает свой
божественный клинок «Кераунос» громовым ревом,
и его тело вырастает в десятки раз в размере,
поскольку броня и молния окутывают его с
головы до ног. Его ярость становится очевидной
из-за яростной молнии, которая его окружает,
еще эффективная сдержанность его движений
оказывает невероятное давление на его врага.
Юпитермон: Режим Гнева берет Кераунос в обе
свои руки и рассекает своих противников одним
взмахом в своей атаке «Кераунос Дивайд». Он
также может призвать небеса, чтобы свершить
суд над своим побежденным врагом с помощью
«Диос Тандер». Если атака попадает, враг
признается виновным, а если промахивается —
невиновным. Дигимоны, признанные виновными по
этой атаке, имеют свои данные полностью
уничтоженными."
digimon_0170_profile,"Партнер Юпитермона и одна из Олимпос XII.
Юномон занимает свое место на поле боя как
любящий защитник Юпитермона и постоянно
стремится предсказать, обнаружить и искоренить
повстанцев, которые осмелятся противостоять
воле Юпитермона. Она твердо схватить все
склонности Юпитермона, возможно, из-за ее
невероятно нежной натуры и глубокой любви
к Юпитермону. Особые приёмы Юномон —
«Ни?дл Хайв», которое пронзает врагов катарами
на ее руках, и «Грейсфул Ланс», которое
автоматически атакует врагов вокруг нее своими
разумными копьями."
digimon_0171_profile,"Другая форма, пробудившаяся из глубин сердца
Юномон, злая. Беспрерывное противостояние ее
возлюбленному Юпитермону крадет время, которое
они проводят вместе, заставляя Юномон
поглощаться завистью. Поскольку жизненная сила
постепенно покидает ее лицо, она полностью
поглощенный тьмой вместо этого. В конце концов,
Юномон открывает новое, замаскированное лицо.
Через эту маску Юномон воспринимает всех
окружающих дигимонов как злых и делает все
возможное, чтобы уничтожить их. Однако
Юпитермон не может ощущать эту форму Юномон,
поэтому ей никогда не приходится сталкиваться
с судом Юпитермона. Особые приёмы
Юномон: Истеричный Режим включают «Велком
Демайз», которым она последовательно пронзает
врага копьями обеих рук, и «Чейн Лэш», которым
она опутывает все тело врага цепями и
уничтожает его после того, как заставляет его
признать свои грехи."
digimon_0172_profile,"Этот сострадательный дигимон управляет силой
любви и является одной из Олимпос XII. Даже на
самых бесплодных пустошах, куда бы Венусмон ни
пошла, прекрасный цветы расцветают, и земля
вокруг нее обновляется юной энергией. Многие
дигимоны поклоняются Венусмон из-за ее красоты
и чистоты. Надевая повязку на глаза, она
способна воспринимать мир таким, какой он
есть, своим мысленным взором, видя сквозь
любую ложь или обман. Сокрытие ее глаз также
подавляет ее ауру очарование, удваиваясь как акт
внимательности и уменьшая количество
дигимонов, которые в противном случае падали
бы в обморок в ее облик. У Венусмон есть
два маленьких, но постоянных спутника, птица
Олив и гребешок Хотан, и трое друзей
поддерживают открытый и оживленный разговор.
Поскольку Венусмон — дигимон, управляющий
любовью, каждое ее действие в бою успокаивает
сердца ее противников. С помощью «ЛАВ Ю» она
может заставить врага потерять сознание,
послав ему воздушный поцелуй и заставив его
сердце пропустить удар. Если ее птица Олив
клюнет врага по голове, он попадает под чары
«Пис Фантазия», которые могут успокоить сердце
даже самого свирепого зверя."
digimon_0173_profile,"Одна из Олимпос XII и Божественный дигимон,
обладающий энергией пламени, эквивалент самой
силе солнца. Эта впечатляющий сила, способная
расплавить и очистить любое вещество, такова,
что даже Аполломон — со всем его интенсивный пылом
и гордостью — едва может ее сдерживать.
Особые приёмы Аполломона — «Сол
Бластер», которое выпускает ослепительный
солнечный шар, сформированный из сферы пламени
на его спине, и «Фебус Блоу», которое
концентрирует всю его скрытую силу в один
удар."
